5.229384e+00, 5.609362e+00, 1.808264e+00, 9.183056e+00
5.177841e+00, 5.798849e+00, 1.955679e+00, 9.274268e+00
5.141878e+00, 5.845821e+00, 1.830088e+00, 8.974768e+00
5.069877e+00, 6.071902e+00, 2.166245e+00, 8.764399e+00
5.089550e+00, 6.340104e+00, 2.159346e+00, 9.038314e+00
5.104495e+00, 6.693867e+00, 1.925290e+00, 8.918970e+00
5.005899e+00, 6.871376e+00, 2.252523e+00, 9.222006e+00
5.055240e+00, 6.901071e+00, 1.979384e+00, 9.290587e+00
5.006846e+00, 7.146601e+00, 2.408597e+00, 9.648937e+00
5.019166e+00, 6.704544e+00, 2.613471e+00, 9.653360e+00
5.005887e+00, 7.030143e+00, 2.918566e+00, 9.832616e+00
5.010361e+00, 7.287504e+00, 2.865598e+00, 9.963407e+00
4.998456e+00, 7.169332e+00, 3.078564e+00, 9.891939e+00
5.095061e+00, 7.137781e+00, 2.992761e+00, 9.899702e+00
5.068037e+00, 7.259214e+00, 3.250710e+00, 9.832213e+00
5.142231e+00, 7.254716e+00, 3.041692e+00, 9.744282e+00
5.175096e+00, 7.187816e+00, 3.067345e+00, 9.492387e+00
5.100226e+00, 7.262846e+00, 2.946615e+00, 9.705211e+00
5.056442e+00, 6.941212e+00, 2.839364e+00, 9.705553e+00
5.215469e+00, 6.823295e+00, 2.798653e+00, 9.712865e+00
5.031545e+00, 6.938879e+00, 2.951896e+00, 9.770960e+00
5.044552e+00, 6.988870e+00, 2.757284e+00, 9.673774e+00
5.183804e+00, 6.953693e+00, 2.681613e+00, 9.677189e+00
5.110266e+00, 7.081112e+00, 2.648760e+00, 9.782908e+00
5.037593e+00, 7.125994e+00, 2.601273e+00, 9.834056e+00
5.083330e+00, 7.044751e+00, 2.572793e+00, 9.851536e+00
5.104001e+00, 7.015898e+00, 2.554499e+00, 9.829982e+00
5.204486e+00, 7.049262e+00, 2.451599e+00, 9.846083e+00
5.227895e+00, 7.126476e+00, 2.520379e+00, 9.806463e+00
5.238832e+00, 7.032635e+00, 2.452458e+00, 9.822911e+00
5.227217e+00, 7.030013e+00, 2.460031e+00, 9.828906e+00
