6.000000e+00, 4.000000e+00, 0.000000e+00, 9.000000e+00
5.163458e+00, 3.693215e+00, 4.444836e-01, 9.317098e+00
5.048699e+00, 3.240833e+00, 3.777285e-01, 9.601815e+00
5.052260e+00, 3.107039e+00, 7.583480e-02, 9.595960e+00
5.030729e+00, 2.837601e+00, 1.881368e-01, 9.633574e+00
5.032435e+00, 2.760528e+00, 2.814179e-01, 9.896395e+00
4.980310e+00, 3.441652e+00, 6.099550e-02, 9.790558e+00
5.012049e+00, 3.987776e+00, 8.615589e-01, 9.603643e+00
5.000499e+00, 3.908495e+00, 1.069395e+00, 9.693882e+00
4.991255e+00, 3.935489e+00, 1.221083e+00, 9.369074e+00
4.989155e+00, 4.066061e+00, 1.857619e+00, 9.459338e+00
4.995998e+00, 4.120803e+00, 2.390906e+00, 9.648012e+00
5.008250e+00, 4.086437e+00, 2.294243e+00, 9.792475e+00
4.992389e+00, 4.131452e+00, 2.376419e+00, 9.875696e+00
5.035897e+00, 4.139482e+00, 2.523469e+00, 9.827897e+00
5.079742e+00, 4.138454e+00, 2.510364e+00, 9.867841e+00
5.072230e+00, 4.245661e+00, 2.561798e+00, 9.926754e+00
