% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=5, Tue Mar  2 17:36:35 2021, <python>{}</python>
1 40 1.2936760558791662 1.0000375007031337 -10.0 -1.0000000000000000e+01 -5.0 -1.0   
2 80 1.0531359702320917 1.8218298045535528 -10.0 -1.0000000000000000e+01 -6.0 -2.0   
3 120 1.2163332878903654 2.4737156271905834 -10.0 -1.0000000000000000e+01 -8.0 -2.0   
4 160 1.2148817813803579 2.9515922971285873 -10.0 -1.0000000000000000e+01 -7.0 -3.0   
5 200 1.01723343447898 3.434878206676094 -10.0 -1.0000000000000000e+01 -7.0 -2.0   
6 240 1.018264368902583 3.6606384721997456 -11.0 -1.1000000000000000e+01 -8.0 -2.0   
7 280 1.0516219213917126 4.350460451416778 -11.0 -1.0000000000000000e+01 -8.0 -2.0   
8 320 0.9896534375514879 5.156805649036825 -11.0 -1.1000000000000000e+01 -8.0 -2.0   
9 360 1.0906577967558586 4.8332313834643195 -11.0 -1.1000000000000000e+01 -8.5 -2.0   
10 400 1.1551094004519018 6.012036195572427 -12.0 -1.2000000000000000e+01 -8.0 -2.0   
11 440 1.2653479705776758 7.027237787923807 -12.5 -1.2500000000000000e+01 -8.0 -4.0   
12 480 1.3275579575303906 8.021806620779907 -12.5 -1.2500000000000000e+01 -8.0 -2.0   
13 520 1.3070932233395653 8.490340261841926 -13.0 -1.3000000000000000e+01 -8.0 -6.0   
14 560 1.2143771584819911 9.221978342505905 -13.0 -1.1000000000000000e+01 -8.0 -2.0   
15 600 1.0628283011202806 8.604023787031657 -13.0 -1.2000000000000000e+01 -9.0 -2.0   
16 640 1.0379926768913028 8.58548995871781 -13.0 -1.3000000000000000e+01 -9.5 -2.0   
17 680 1.1436481796734186 7.624467376518611 -13.0 -1.3000000000000000e+01 -9.0 -2.0   
18 720 1.012797387665446 10.306455806964507 -13.0 -1.2500000000000000e+01 -9.5 -3.0   
19 760 0.8636203879815875 13.005732421839557 -13.0 -1.3000000000000000e+01 -11.0 -8.0   
20 800 0.825046534601917 15.289621049627087 -13.0 -1.3000000000000000e+01 -11.0 -9.0   
21 840 0.7572213845710107 16.785926614926748 -13.0 -1.3000000000000000e+01 -11.0 -10.0   
22 880 0.7417755028431502 20.860330960447886 -13.5 -1.3500000000000000e+01 -11.5 -10.0   
23 920 0.7155165301369167 23.193617692659032 -13.5 -1.3500000000000000e+01 -12.0 -10.0   
24 960 0.6956200192994717 26.439735144238796 -14.0 -1.4000000000000000e+01 -12.0 -10.0   
25 1000 0.6030433159121026 31.574431366948982 -14.0 -1.4000000000000000e+01 -13.0 -10.5   
26 1040 0.6057201471571432 34.9477737216961 -14.0 -1.4000000000000000e+01 -13.0 -12.0   
27 1080 0.6451313837723166 36.38948255399649 -14.0 -1.4000000000000000e+01 -13.0 -12.0   
28 1120 0.5985271702441267 33.948771673810846 -14.5 -1.4500000000000000e+01 -13.5 -12.0   
29 1160 0.4931605137393798 34.73389391573164 -14.5 -1.4000000000000000e+01 -13.5 -13.0   
30 1200 0.41377081889876693 32.139680551104895 -14.5 -1.4000000000000000e+01 -14.0 -13.0   
31 1240 0.4174134403066385 35.098063837670125 -14.5 -1.4000000000000000e+01 -14.0 -13.0   
32 1280 0.47442164307636425 33.238449157835454 -14.5 -1.4000000000000000e+01 -14.0 -13.0   
33 1320 0.46221257866357485 44.578710512553776 -14.5 -1.4500000000000000e+01 -14.0 -13.0   
34 1360 0.4011051580804161 44.67459966034288 -14.5 -1.4500000000000000e+01 -14.0 -13.0   
35 1400 0.46012237514742743 45.21745522310842 -14.5 -1.4000000000000000e+01 -14.0 -13.0   
36 1440 0.42401052462068994 47.307845750986736 -14.5 -1.4500000000000000e+01 -14.0 -13.0   
37 1480 0.41171540730250133 44.4361090153997 -14.5 -1.4000000000000000e+01 -14.0 -13.0   
38 1520 0.37015316953449634 43.309396777138794 -14.5 -1.4000000000000000e+01 -14.0 -13.0   
