4.636771e+00, 5.636413e+00, 5.673582e+00, 9.196195e+00
4.880764e+00, 5.883633e+00, 5.580451e+00, 9.192670e+00
5.084671e+00, 5.601496e+00, 5.606505e+00, 9.143184e+00
5.248563e+00, 5.670367e+00, 5.618789e+00, 9.170235e+00
5.017534e+00, 5.537225e+00, 5.549804e+00, 8.777359e+00
4.901793e+00, 5.559770e+00, 5.492011e+00, 8.736309e+00
4.799161e+00, 5.547196e+00, 5.663584e+00, 8.424489e+00
4.800414e+00, 5.626739e+00, 5.613045e+00, 8.254511e+00
4.887817e+00, 5.639588e+00, 5.647512e+00, 8.164174e+00
4.719242e+00, 5.635696e+00, 5.714741e+00, 8.211053e+00
4.642663e+00, 5.708514e+00, 5.756547e+00, 8.288088e+00
4.693230e+00, 5.650180e+00, 5.677364e+00, 8.216090e+00
4.658658e+00, 5.664811e+00, 5.711615e+00, 8.289343e+00
4.616158e+00, 5.748219e+00, 5.660502e+00, 8.219540e+00
4.608299e+00, 5.726979e+00, 5.615453e+00, 8.270553e+00
4.610862e+00, 5.751845e+00, 5.597573e+00, 8.331440e+00
4.616014e+00, 5.788121e+00, 5.599913e+00, 8.371216e+00
4.621879e+00, 5.853194e+00, 5.600090e+00, 8.419581e+00
4.614322e+00, 5.877847e+00, 5.617658e+00, 8.500235e+00
4.615751e+00, 5.940593e+00, 5.632509e+00, 8.585275e+00
4.623429e+00, 5.974352e+00, 5.629174e+00, 8.533409e+00
4.620200e+00, 5.919158e+00, 5.614132e+00, 8.516598e+00
4.623689e+00, 6.017421e+00, 5.608567e+00, 8.550808e+00
4.624643e+00, 6.070392e+00, 5.608521e+00, 8.622605e+00
