5.155529e-01, -5.466447e-02, -6.874790e-02, -6.228225e-02, -5.466447e-02, 7.374193e-01, -1.178563e-01, -1.322278e-01, -6.874790e-02, -1.178563e-01, 7.630493e-01, 1.324068e-01, -6.228225e-02, -1.322278e-01, 1.324068e-01, 7.737844e-01
1.665479e-01, 9.364131e-02, -4.047431e-03, -1.061863e-01, 9.364131e-02, 9.300142e-01, -8.381019e-02, -3.050829e-01, -4.047431e-03, -8.381019e-02, 9.292225e-01, 2.478737e-01, -1.061863e-01, -3.050829e-01, 2.478737e-01, 7.406526e-01
7.735763e-02, 8.474474e-02, 4.503583e-02, -2.015696e-02, 8.474474e-02, 9.480659e-01, -2.605505e-02, -3.773513e-01, 4.503583e-02, -2.605505e-02, 9.339991e-01, 2.023548e-01, -2.015696e-02, -3.773513e-01, 2.023548e-01, 6.220107e-01
2.920750e-02, 1.550189e-02, 1.875662e-02, 1.638252e-02, 1.550189e-02, 6.471981e-01, -7.613284e-02, -2.916728e-01, 1.875662e-02, -7.613284e-02, 1.169467e+00, 4.959948e-01, 1.638252e-02, -2.916728e-01, 4.959948e-01, 6.752042e-01
9.220778e-03, -8.928702e-03, 2.215237e-03, 6.310115e-03, -8.928702e-03, 5.400989e-01, -3.401842e-02, -3.283011e-01, 2.215237e-03, -3.401842e-02, 1.236880e+00, 5.584994e-01, 6.310115e-03, -3.283011e-01, 5.584994e-01, 7.440724e-01
5.480148e-03, 8.309656e-03, 1.087991e-02, 7.497986e-03, 8.309656e-03, 3.806832e-01, -1.669904e-02, -2.238732e-01, 1.087991e-02, -1.669904e-02, 8.225641e-01, 4.308163e-01, 7.497986e-03, -2.238732e-01, 4.308163e-01, 6.489822e-01
3.384509e-03, -2.813350e-04, 1.106844e-03, 1.297392e-04, -2.813350e-04, 3.061482e-01, 6.897281e-02, -7.401500e-02, 1.106844e-03, 6.897281e-02, 9.263400e-01, 4.174728e-01, 1.297392e-04, -7.401500e-02, 4.174728e-01, 5.036646e-01
2.388834e-03, -6.616404e-04, -2.027842e-03, -2.966389e-03, -6.616404e-04, 1.652963e-01, 2.949382e-02, -5.545784e-02, -2.027842e-03, 2.949382e-02, 6.410009e-01, 2.520023e-01, -2.966389e-03, -5.545784e-02, 2.520023e-01, 4.138088e-01
1.963672e-03, 1.100034e-03, 3.355247e-04, -2.397299e-03, 1.100034e-03, 9.712328e-02, 3.617087e-02, 3.082040e-02, 3.355247e-04, 3.617087e-02, 4.813260e-01, 2.193660e-01, -2.397299e-03, 3.082040e-02, 2.193660e-01, 4.954818e-01
1.561242e-03, 8.481817e-04, -1.483681e-03, -7.491892e-03, 8.481817e-04, 5.688868e-02, 1.458837e-02, 4.728168e-02, -1.483681e-03, 1.458837e-02, 4.959414e-01, 2.462963e-01, -7.491892e-03, 4.728168e-02, 2.462963e-01, 5.262616e-01
1.565232e-03, 4.580604e-06, 3.239414e-03, -6.089587e-03, 4.580604e-06, 4.441812e-02, -3.061740e-02, 6.827613e-02, 3.239414e-03, -3.061740e-02, 4.639414e-01, 1.003489e-01, -6.089587e-03, 6.827613e-02, 1.003489e-01, 4.746824e-01
1.275488e-03, -7.607678e-05, -4.585049e-04, -5.119716e-03, -7.607678e-05, 3.494170e-02, -1.925697e-02, 7.828117e-02, -4.585049e-04, -1.925697e-02, 2.537738e-01, 6.878423e-02, -5.119716e-03, 7.828117e-02, 6.878423e-02, 4.940617e-01
1.394584e-03, 5.224933e-04, -1.266599e-03, -1.227485e-04, 5.224933e-04, 2.178142e-02, -1.599503e-02, 4.675303e-02, -1.266599e-03, -1.599503e-02, 2.640044e-01, 8.923925e-02, -1.227485e-04, 4.675303e-02, 8.923925e-02, 3.727397e-01
1.181154e-03, -8.260290e-04, 3.463498e-03, -3.951747e-03, -8.260290e-04, 1.820879e-02, -2.197819e-02, 4.259722e-02, 3.463498e-03, -2.197819e-02, 2.599268e-01, -3.024375e-02, -3.951747e-03, 4.259722e-02, -3.024375e-02, 2.991215e-01
9.917472e-04, -8.206877e-04, 5.226128e-03, -4.581339e-03, -8.206877e-04, 1.148371e-02, -1.384021e-02, 2.060848e-02, 5.226128e-03, -1.384021e-02, 2.109396e-01, -2.706999e-02, -4.581339e-03, 2.060848e-02, -2.706999e-02, 2.341912e-01
8.538862e-04, -3.328264e-04, 3.786951e-03, -1.618226e-03, -3.328264e-04, 8.273563e-03, -5.975274e-03, 1.663578e-02, 3.786951e-03, -5.975274e-03, 1.752960e-01, -1.237683e-02, -1.618226e-03, 1.663578e-02, -1.237683e-02, 2.578131e-01
