4.422109e-01, 2.335929e-03, 2.335929e-03, 1.227224e+00
2.918615e-01, 4.948380e-02, 4.948380e-02, 2.001078e+00
1.529112e-01, -3.594081e-02, -3.594081e-02, 2.288359e+00
1.052848e-01, 2.007324e-02, 2.007324e-02, 1.827205e+00
4.787457e-02, -5.861011e-02, -5.861011e-02, 2.516924e+00
2.559376e-02, -7.137892e-02, -7.137892e-02, 3.541477e+00
1.783156e-02, -2.565553e-02, -2.565553e-02, 2.517279e+00
1.195378e-02, -3.096793e-02, -3.096793e-02, 2.131067e+00
5.990962e-03, 1.463653e-02, 1.463653e-02, 1.886815e+00
4.227370e-03, -1.658644e-03, -1.658644e-03, 1.331918e+00
3.625655e-03, -3.664644e-03, -3.664644e-03, 1.066015e+00
2.271914e-03, -9.413780e-03, -9.413780e-03, 1.309026e+00
1.943226e-03, -1.372814e-02, -1.372814e-02, 1.246687e+00
2.116340e-03, -1.488862e-02, -1.488862e-02, 1.015899e+00
1.471759e-03, -1.636963e-02, -1.636963e-02, 8.515955e-01
1.118013e-03, -6.894903e-03, -6.894903e-03, 5.928751e-01
9.863911e-04, -1.070118e-03, -1.070118e-03, 4.197574e-01
7.966161e-04, -1.235061e-03, -1.235061e-03, 3.137930e-01
5.296272e-04, -1.386444e-03, -1.386444e-03, 4.433804e-01
2.835676e-04, -2.504526e-03, -2.504526e-03, 4.444714e-01
1.703001e-04, -1.774110e-03, -1.774110e-03, 3.749603e-01
1.110861e-04, -2.834457e-03, -2.834457e-03, 5.112827e-01
7.095614e-05, -1.553538e-03, -1.553538e-03, 4.494216e-01
4.664537e-05, -1.301043e-03, -1.301043e-03, 3.518316e-01
3.398619e-05, -1.450378e-03, -1.450378e-03, 3.360684e-01
1.933767e-05, -7.827237e-05, -7.827237e-05, 3.408869e-01
1.153406e-05, -2.263420e-05, -2.263420e-05, 3.073810e-01
