% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=5, Tue Dec 15 14:38:22 2020, <python>{}</python>
1 12 1.8090887837190939 1.0000250003125026 -32.0 -3.2000000000000000e+01 -10.0 -5.0   
2 24 2.4774865791181955 1.6659111277021823 -33.0 -3.3000000000000000e+01 -24.5 -4.0   
3 36 2.260925066894009 2.625829552538355 -33.0 -2.9500000000000000e+01 -11.0 -5.0   
4 48 1.7802845933953224 3.876682060598997 -33.0 -2.5000000000000000e+01 -13.0 -10.5   
5 60 1.6692972890760587 4.170822150780981 -33.0 -3.1500000000000000e+01 -18.0 -10.0   
6 72 1.8073354841602156 7.360425782000988 -34.0 -3.4000000000000000e+01 -19.0 -12.0   
7 84 1.4878143024404975 12.113379660402618 -34.0 -3.3500000000000000e+01 -21.5 -4.0   
8 96 1.218083614175081 11.970828018856047 -34.0 -3.3500000000000000e+01 -25.0 -5.0   
9 108 0.955438977706087 13.61353015734133 -34.0 -3.3500000000000000e+01 -30.0 -5.0   
10 120 0.7860426470199681 17.91832726340599 -34.0 -3.2000000000000000e+01 -29.5 -29.0   
11 132 0.6986406288296421 17.754579021830345 -34.0 -3.4000000000000000e+01 -30.5 -28.0   
12 144 0.7258354041960637 17.177086516097756 -34.0 -3.4000000000000000e+01 -32.5 -29.5   
13 156 0.5372328177469526 24.370796715496876 -34.0 -3.3500000000000000e+01 -32.5 -29.5   
14 168 0.5517094551017365 26.378839315545534 -34.0 -3.4000000000000000e+01 -32.0 -29.5   
15 180 0.4786978377041307 23.139541587623885 -34.0 -3.4000000000000000e+01 -31.5 -26.5   
16 192 0.3608798487533696 27.138914950506916 -34.0 -3.3500000000000000e+01 -32.5 -29.0   
17 204 0.33512449825835783 23.904394421834315 -34.0 -3.4000000000000000e+01 -30.5 -29.0   
18 216 0.265031581435846 20.657550587921573 -34.0 -3.3000000000000000e+01 -32.0 -29.0   
19 228 0.2459178747608911 19.908243359216517 -34.0 -3.4000000000000000e+01 -32.5 -30.0   
20 240 0.1880730420776299 29.053079586757747 -34.0 -3.4000000000000000e+01 -33.0 -31.0   
21 252 0.15944842630583952 40.615576372222186 -34.0 -3.4000000000000000e+01 -33.5 -32.5   
22 264 0.1555138732530255 48.12502118896318 -34.0 -3.4000000000000000e+01 -33.5 -32.5   
23 276 0.134921616299131 73.22046148559602 -34.0 -3.4000000000000000e+01 -33.0 -32.5   
24 288 0.09865024879302976 82.78025985562591 -34.0 -3.4000000000000000e+01 -34.0 -32.5   
25 300 0.09372174388652023 91.70806695306678 -34.0 -3.4000000000000000e+01 -34.0 -32.5   
26 312 0.08844676972742357 110.09620542185678 -34.0 -3.4000000000000000e+01 -34.0 -33.0   
27 324 0.06676521844017462 132.83271885982302 -34.0 -3.4000000000000000e+01 -34.0 -34.0   
