6.545924e-01, 1.042935e-01, -1.591749e-01, 5.776657e-02, 1.042935e-01, 1.317405e+00, -3.243767e-01, 1.000371e-01, -1.591749e-01, -3.243767e-01, 9.668028e-01, -5.243471e-02, 5.776657e-02, 1.000371e-01, -5.243471e-02, 1.067920e+00
3.326905e-01, 6.631125e-02, -6.643851e-02, 4.964669e-02, 6.631125e-02, 9.603712e-01, -2.304491e-01, 6.518563e-02, -6.643851e-02, -2.304491e-01, 8.905372e-01, 5.494918e-02, 4.964669e-02, 6.518563e-02, 5.494918e-02, 8.739741e-01
1.845522e-01, 7.352805e-02, -2.520722e-02, 6.756485e-02, 7.352805e-02, 7.353699e-01, -1.771855e-01, 2.947980e-02, -2.520722e-02, -1.771855e-01, 6.637021e-01, 8.040548e-02, 6.756485e-02, 2.947980e-02, 8.040548e-02, 6.848958e-01
1.105699e-01, -1.718013e-02, -2.770129e-02, 2.334547e-02, -1.718013e-02, 8.189215e-01, -4.280523e-02, -8.037647e-02, -2.770129e-02, -4.280523e-02, 4.437381e-01, 5.586519e-02, 2.334547e-02, -8.037647e-02, 5.586519e-02, 5.417079e-01
7.056281e-02, 1.775776e-02, 6.157995e-03, 1.784855e-02, 1.775776e-02, 7.471767e-01, 4.883640e-03, -8.908520e-02, 6.157995e-03, 4.883640e-03, 3.662834e-01, 7.619054e-02, 1.784855e-02, -8.908520e-02, 7.619054e-02, 4.098455e-01
5.018274e-02, 4.754191e-02, 1.135342e-02, -1.757125e-02, 4.754191e-02, 7.400101e-01, -8.208880e-02, -2.198059e-01, 1.135342e-02, -8.208880e-02, 3.540844e-01, 7.704968e-02, -1.757125e-02, -2.198059e-01, 7.704968e-02, 4.646187e-01
4.480696e-02, 3.847398e-02, -1.501435e-02, -3.040393e-02, 3.847398e-02, 6.754514e-01, -5.724220e-02, -2.708381e-01, -1.501435e-02, -5.724220e-02, 3.769087e-01, 6.837987e-02, -3.040393e-02, -2.708381e-01, 6.837987e-02, 4.397388e-01
4.412048e-02, 3.917467e-02, -1.282492e-02, -4.800563e-02, 3.917467e-02, 5.031749e-01, -3.600117e-02, -2.188115e-01, -1.282492e-02, -3.600117e-02, 2.745683e-01, 2.018639e-02, -4.800563e-02, -2.188115e-01, 2.018639e-02, 4.088446e-01
4.704684e-02, 2.637128e-02, 7.316144e-03, -5.928229e-02, 2.637128e-02, 4.391890e-01, -6.456332e-02, -1.651386e-01, 7.316144e-03, -6.456332e-02, 2.644876e-01, -2.551626e-02, -5.928229e-02, -1.651386e-01, -2.551626e-02, 3.201996e-01
3.203278e-02, 1.028514e-02, 8.668763e-03, -3.941857e-02, 1.028514e-02, 3.268666e-01, -4.231823e-02, -1.043500e-01, 8.668763e-03, -4.231823e-02, 1.883132e-01, -5.020029e-02, -3.941857e-02, -1.043500e-01, -5.020029e-02, 2.640908e-01
2.677608e-02, -6.507730e-03, 2.178183e-03, -3.102592e-02, -6.507730e-03, 2.995646e-01, -3.794376e-02, -3.894613e-02, 2.178183e-03, -3.794376e-02, 1.708914e-01, -5.719161e-02, -3.102592e-02, -3.894613e-02, -5.719161e-02, 2.446935e-01
1.447039e-02, 5.918422e-03, 8.191053e-03, -1.659278e-02, 5.918422e-03, 2.797554e-01, 1.525006e-02, -4.155823e-02, 8.191053e-03, 1.525006e-02, 2.080678e-01, -1.042659e-01, -1.659278e-02, -4.155823e-02, -1.042659e-01, 2.749170e-01
