5.296798e-01, -2.035722e-02, -6.318372e-02, -2.035722e-02, 8.368234e-01, -1.857257e-02, -6.318372e-02, -1.857257e-02, 9.569579e-01
3.283681e-01, -2.847545e-02, 1.085591e-01, -2.847545e-02, 9.223435e-01, -2.275679e-01, 1.085591e-01, -2.275679e-01, 1.064466e+00
1.534668e-01, 6.720347e-03, 8.707436e-02, 6.720347e-03, 7.801041e-01, -2.341459e-01, 8.707436e-02, -2.341459e-01, 1.297429e+00
1.285416e-01, 1.913567e-02, -3.557809e-02, 1.913567e-02, 5.831147e-01, -2.858120e-01, -3.557809e-02, -2.858120e-01, 1.256260e+00
1.058777e-01, -4.010466e-02, 3.122381e-02, -4.010466e-02, 7.311918e-01, -4.307636e-01, 3.122381e-02, -4.307636e-01, 9.976477e-01
6.171692e-02, -4.391819e-02, 3.727931e-02, -4.391819e-02, 1.209901e+00, -6.668009e-01, 3.727931e-02, -6.668009e-01, 9.775738e-01
4.685917e-02, -5.377510e-02, 5.801200e-02, -5.377510e-02, 1.683766e+00, -6.546810e-01, 5.801200e-02, -6.546810e-01, 9.305921e-01
3.082524e-02, -6.327718e-02, 5.322494e-02, -6.327718e-02, 1.625012e+00, -6.424324e-01, 5.322494e-02, -6.424324e-01, 1.112611e+00
2.121665e-02, -2.551658e-02, 2.455938e-02, -2.551658e-02, 1.171007e+00, -2.753920e-01, 2.455938e-02, -2.753920e-01, 8.657943e-01
1.780252e-02, -4.998728e-02, 2.762290e-02, -4.998728e-02, 1.254278e+00, -4.131861e-01, 2.762290e-02, -4.131861e-01, 1.020747e+00
1.717719e-02, -3.969471e-02, 2.133603e-02, -3.969471e-02, 1.149888e+00, -4.579313e-01, 2.133603e-02, -4.579313e-01, 6.902641e-01
1.934594e-02, -8.547004e-02, 5.303807e-02, -8.547004e-02, 1.394581e+00, -7.009415e-01, 5.303807e-02, -7.009415e-01, 7.282970e-01
1.862922e-02, -8.968948e-02, 4.979357e-02, -8.968948e-02, 1.235694e+00, -5.357508e-01, 4.979357e-02, -5.357508e-01, 6.059166e-01
2.053183e-02, -9.767910e-02, 5.820841e-02, -9.767910e-02, 1.067550e+00, -3.690409e-01, 5.820841e-02, -3.690409e-01, 4.978707e-01
1.756559e-02, -7.973734e-02, 6.522673e-02, -7.973734e-02, 1.069931e+00, -1.186478e-01, 6.522673e-02, -1.186478e-01, 6.763535e-01
1.921189e-02, -1.125032e-01, 7.528208e-02, -1.125032e-01, 1.386817e+00, -2.526757e-01, 7.528208e-02, -2.526757e-01, 7.078056e-01
1.907992e-02, -1.339888e-01, 7.089334e-02, -1.339888e-01, 1.648645e+00, -3.788664e-01, 7.089334e-02, -3.788664e-01, 5.030953e-01
1.458785e-02, -8.949908e-02, 5.665958e-02, -8.949908e-02, 1.120443e+00, -2.621594e-01, 5.665958e-02, -2.621594e-01, 4.444396e-01
1.520089e-02, -9.081384e-02, 5.753796e-02, -9.081384e-02, 1.009454e+00, -2.535988e-01, 5.753796e-02, -2.535988e-01, 3.644154e-01
1.979281e-02, -1.199050e-01, 6.071651e-02, -1.199050e-01, 1.039579e+00, -3.368099e-01, 6.071651e-02, -3.368099e-01, 2.929221e-01
1.400021e-02, -8.145391e-02, 3.875402e-02, -8.145391e-02, 7.488320e-01, -2.134683e-01, 3.875402e-02, -2.134683e-01, 1.964124e-01
9.814441e-03, -5.795870e-02, 2.520388e-02, -5.795870e-02, 6.083398e-01, -1.586784e-01, 2.520388e-02, -1.586784e-01, 1.287934e-01
6.258014e-03, -3.952704e-02, 1.063360e-02, -3.952704e-02, 6.457842e-01, -3.907963e-02, 1.063360e-02, -3.907963e-02, 6.819145e-02
3.512962e-03, -2.696274e-02, 4.566382e-03, -2.696274e-02, 6.430870e-01, -1.375410e-02, 4.566382e-03, -1.375410e-02, 4.610183e-02
2.199662e-03, -2.012535e-02, 2.491995e-03, -2.012535e-02, 5.373196e-01, -7.403839e-03, 2.491995e-03, -7.403839e-03, 4.511299e-02
1.242763e-03, -1.670666e-02, -1.452298e-03, -1.670666e-02, 6.034031e-01, 3.169658e-02, -1.452298e-03, 3.169658e-02, 7.126034e-02
7.305139e-04, -1.702343e-02, -2.964208e-03, -1.702343e-02, 8.743548e-01, 9.847815e-02, -2.964208e-03, 9.847815e-02, 7.510876e-02
3.961813e-04, -1.004743e-02, -1.991543e-03, -1.004743e-02, 8.695471e-01, 7.087889e-02, -1.991543e-03, 7.087889e-02, 6.005919e-02
2.512886e-04, -8.064041e-03, -1.656206e-03, -8.064041e-03, 1.271325e+00, 3.357019e-02, -1.656206e-03, 3.357019e-02, 6.669416e-02
1.323556e-04, -4.240674e-03, -6.234548e-04, -4.240674e-03, 1.107648e+00, -2.570775e-02, -6.234548e-04, -2.570775e-02, 5.273438e-02
7.712281e-05, -3.029084e-03, -5.984550e-04, -3.029084e-03, 1.081520e+00, -1.621738e-02, -5.984550e-04, -1.621738e-02, 4.220638e-02
7.515598e-05, -2.400291e-04, -1.078012e-03, -2.400291e-04, 8.931955e-01, -7.607339e-02, -1.078012e-03, -7.607339e-02, 5.292709e-02
4.077557e-05, -4.746309e-04, -3.639308e-04, -4.746309e-04, 8.936502e-01, -8.182282e-02, -3.639308e-04, -8.182282e-02, 4.745598e-02
2.773865e-05, 5.702727e-04, -3.549351e-04, 5.702727e-04, 8.097203e-01, -6.247315e-02, -3.549351e-04, -6.247315e-02, 4.419353e-02
1.595842e-05, 8.344993e-04, -2.338620e-04, 8.344993e-04, 8.349042e-01, -6.056395e-02, -2.338620e-04, -6.056395e-02, 3.455239e-02
1.119400e-05, 5.786165e-04, -2.473461e-04, 5.786165e-04, 6.190930e-01, -5.048699e-02, -2.473461e-04, -5.048699e-02, 3.137659e-02
1.145831e-05, 7.031662e-04, -2.532821e-04, 7.031662e-04, 5.806537e-01, -4.287344e-02, -2.532821e-04, -4.287344e-02, 2.348202e-02
1.383997e-05, 1.006282e-04, -5.504966e-04, 1.006282e-04, 4.165126e-01, 8.055937e-03, -5.504966e-04, 8.055937e-03, 4.201051e-02
1.003720e-05, 8.021470e-05, -3.870288e-04, 8.021470e-05, 3.815815e-01, 2.204636e-02, -3.870288e-04, 2.204636e-02, 3.226684e-02
7.355964e-06, 1.540655e-04, -2.770694e-04, 1.540655e-04, 3.994944e-01, 1.348996e-02, -2.770694e-04, 1.348996e-02, 2.172275e-02
6.518701e-06, 2.153751e-04, -2.215999e-04, 2.153751e-04, 3.960932e-01, -5.282279e-03, -2.215999e-04, -5.282279e-03, 1.591055e-02
5.253689e-06, 1.091231e-04, -1.947473e-04, 1.091231e-04, 3.079766e-01, -5.466180e-03, -1.947473e-04, -5.466180e-03, 1.368862e-02
4.082173e-06, 1.670903e-04, -2.007097e-04, 1.670903e-04, 3.302811e-01, -1.249255e-02, -2.007097e-04, -1.249255e-02, 1.712979e-02
3.714654e-06, 8.317142e-05, -1.704795e-04, 8.317142e-05, 3.724843e-01, -4.359064e-03, -1.704795e-04, -4.359064e-03, 1.421767e-02
2.507296e-06, -1.040308e-04, -1.127557e-04, -1.040308e-04, 3.906473e-01, 5.323476e-03, -1.127557e-04, 5.323476e-03, 1.058943e-02
1.731230e-06, -2.477072e-04, -6.867825e-05, -2.477072e-04, 5.260582e-01, 8.139092e-03, -6.867825e-05, 8.139092e-03, 7.313368e-03
2.262444e-06, 7.434394e-05, -8.194976e-05, 7.434394e-05, 4.392440e-01, 4.351123e-04, -8.194976e-05, 4.351123e-04, 6.727402e-03
2.041350e-06, -3.663806e-05, -7.839429e-05, -3.663806e-05, 3.583620e-01, 1.571542e-02, -7.839429e-05, 1.571542e-02, 6.999697e-03
1.334628e-06, 4.108082e-05, -4.372607e-05, 4.108082e-05, 3.662949e-01, 1.593414e-02, -4.372607e-05, 1.593414e-02, 4.968345e-03
9.846765e-07, 4.054898e-05, -3.266161e-05, 4.054898e-05, 2.962762e-01, 1.478565e-02, -3.266161e-05, 1.478565e-02, 4.457372e-03
8.228886e-07, 1.150599e-04, -2.096889e-05, 1.150599e-04, 4.059953e-01, 1.941209e-02, -2.096889e-05, 1.941209e-02, 3.572092e-03
6.014996e-07, 1.381363e-04, -1.589017e-05, 1.381363e-04, 3.186416e-01, 1.203480e-02, -1.589017e-05, 1.203480e-02, 2.847756e-03
5.270526e-07, 9.041038e-05, -1.473474e-05, 9.041038e-05, 2.189719e-01, 8.993563e-03, -1.473474e-05, 8.993563e-03, 2.249272e-03
3.616468e-07, 9.980788e-05, -5.166699e-06, 9.980788e-05, 1.672008e-01, 7.814315e-03, -5.166699e-06, 7.814315e-03, 1.626992e-03
5.452954e-07, 1.272378e-04, -9.844952e-06, 1.272378e-04, 1.281063e-01, 5.173260e-03, -9.844952e-06, 5.173260e-03, 1.534604e-03
5.327190e-07, 1.153476e-04, -7.285627e-06, 1.153476e-04, 9.854313e-02, 3.739057e-03, -7.285627e-06, 3.739057e-03, 1.138582e-03
4.332728e-07, 8.579999e-05, -6.511719e-06, 8.579999e-05, 6.804698e-02, 2.171304e-03, -6.511719e-06, 2.171304e-03, 8.795600e-04
3.467912e-07, 8.035636e-05, -2.942611e-06, 8.035636e-05, 5.149069e-02, 2.001965e-03, -2.942611e-06, 2.001965e-03, 8.406197e-04
2.465657e-07, 5.317901e-05, -1.952023e-06, 5.317901e-05, 5.243486e-02, 2.087489e-03, -1.952023e-06, 2.087489e-03, 9.012345e-04
