4.976127e-01, -3.389196e-02, -3.389196e-02, 1.311212e+00
2.785259e-01, -4.900068e-02, -4.900068e-02, 1.652479e+00
1.594007e-01, -8.729575e-02, -8.729575e-02, 2.178249e+00
8.753307e-02, -8.134408e-02, -8.134408e-02, 2.724031e+00
4.806445e-02, -1.081029e-01, -1.081029e-01, 3.716478e+00
3.023973e-02, -5.997945e-02, -5.997945e-02, 3.582300e+00
1.856316e-02, -4.460491e-02, -4.460491e-02, 3.319255e+00
1.274848e-02, -2.670910e-02, -2.670910e-02, 2.843851e+00
1.056279e-02, 1.405484e-02, 1.405484e-02, 2.290441e+00
9.772803e-03, 1.459142e-03, 1.459142e-03, 1.461608e+00
8.175095e-03, 3.600162e-03, 3.600162e-03, 1.233166e+00
6.759116e-03, 1.705342e-02, 1.705342e-02, 1.114063e+00
7.260250e-03, -3.600978e-04, -3.600978e-04, 1.267397e+00
7.191836e-03, 1.538100e-02, 1.538100e-02, 1.064546e+00
7.017588e-03, 1.085312e-02, 1.085312e-02, 7.336417e-01
6.409663e-03, 1.107914e-02, 1.107914e-02, 5.906571e-01
5.396648e-03, 1.049304e-02, 1.049304e-02, 5.160657e-01
5.768434e-03, -1.444753e-02, -1.444753e-02, 7.274024e-01
3.339937e-03, -1.056796e-02, -1.056796e-02, 6.676150e-01
2.292954e-03, -9.404374e-03, -9.404374e-03, 6.113319e-01
1.473871e-03, -5.414567e-03, -5.414567e-03, 6.015766e-01
8.734021e-04, -1.330143e-03, -1.330143e-03, 6.119305e-01
5.618345e-04, 2.384902e-03, 2.384902e-03, 6.477578e-01
3.414689e-04, 1.946975e-03, 1.946975e-03, 6.019259e-01
2.932699e-04, 9.297350e-04, 9.297350e-04, 4.170351e-01
2.850119e-04, 1.389872e-03, 1.389872e-03, 3.047722e-01
3.246469e-04, -2.237482e-03, -2.237482e-03, 3.279809e-01
2.417595e-04, -4.839895e-04, -4.839895e-04, 2.561127e-01
1.997570e-04, -4.041060e-04, -4.041060e-04, 1.951978e-01
1.775500e-04, -3.622835e-04, -3.622835e-04, 1.353702e-01
1.380025e-04, -4.102541e-04, -4.102541e-04, 1.202842e-01
9.009270e-05, -2.491038e-04, -2.491038e-04, 1.137499e-01
9.357164e-05, -3.658413e-04, -3.658413e-04, 9.503508e-02
9.910767e-05, -1.248928e-04, -1.248928e-04, 7.660280e-02
9.955412e-05, 3.430954e-04, 3.430954e-04, 7.471590e-02
8.108190e-05, 3.981220e-04, 3.981220e-04, 7.800510e-02
4.438215e-05, 1.814098e-04, 1.814098e-04, 8.636922e-02
3.589512e-05, -9.804999e-05, -9.804999e-05, 7.334333e-02
4.057596e-05, 1.393781e-04, 1.393781e-04, 5.925034e-02
4.057438e-05, -9.701887e-05, -9.701887e-05, 4.474405e-02
4.824681e-05, -2.291947e-04, -2.291947e-04, 3.315530e-02
