% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=5, Mon Nov 30 22:01:37 2020
1 12 -0.11498805386970332 -0.11498805386970332 -0.11498805386970332 -0.11498805386970332 0.9407507353865299 1.0559299474253503
2 24 0.09072762248713621 0.09072762248713621 0.09072762248713621 0.09072762248713621 0.9407507353865299 1.0559299474253503
3 36 -0.3317528310946041 -0.3317528310946041 -0.3317528310946041 -0.3317528310946041 0.8174638639752805 1.1540159579029243
4 48 -0.5905185701272385 -0.5905185701272385 -0.5905185701272385 -0.5905185701272385 0.8174638639752805 1.1540159579029243
5 60 -0.4531799990304667 -0.4531799990304667 -0.4531799990304667 -0.4531799990304667 0.739472785820772 1.2054791574434072
6 72 -0.6133212324557328 -0.6133212324557328 -0.6133212324557328 -0.6133212324557328 0.739472785820772 1.2054791574434072
7 84 -0.728964396565076 -0.728964396565076 -0.728964396565076 -0.728964396565076 0.5206107984232791 1.3149009075078912
8 96 -0.647942158785562 -0.647942158785562 -0.647942158785562 -0.647942158785562 0.5206107984232791 1.3149009075078912
9 108 -0.4631308326568362 -0.4631308326568362 -0.4631308326568362 -0.4631308326568362 0.7327135643231698 1.2095994513295862
10 120 -0.19747476885969817 -0.19747476885969817 -0.19747476885969817 -0.19747476885969817 0.7327135643231698 1.2095994513295862
11 132 -0.3068042276700287 -0.3068042276700287 -0.3068042276700287 -0.3068042276700287 0.8325837929782031 1.1431553821200462
12 144 -0.30146848092571044 -0.30146848092571044 -0.30146848092571044 -0.30146848092571044 0.8325837929782031 1.1431553821200462
13 156 -0.248082454332786 -0.248082454332786 -0.248082454332786 -0.248082454332786 0.867131792559363 1.117176107125813
14 168 -0.36314310509826947 -0.36314310509826947 -0.36314310509826947 -0.36314310509826947 0.867131792559363 1.117176107125813
15 180 -0.46126478075256316 -0.46126478075256316 -0.46126478075256316 -0.46126478075256316 0.733985844037497 1.2088278540605206
16 192 -0.5292200322856092 -0.5292200322856092 -0.5292200322856092 -0.5292200322856092 0.733985844037497 1.2088278540605206
17 204 -0.5636686192047139 -0.5636686192047139 -0.5636686192047139 -0.5636686192047139 0.6605538439788887 1.2504673603116212
18 216 -0.5337048166686389 -0.5337048166686389 -0.5337048166686389 -0.5337048166686389 0.6605538439788887 1.2504673603116212
19 228 -0.2664805409826227 -0.2664805409826227 -0.2664805409826227 -0.2664805409826227 0.8564575056693574 1.1253801761994133
20 240 -0.3713792339087845 -0.3713792339087845 -0.3713792339087845 -0.3713792339087845 0.8564575056693574 1.1253801761994133
21 252 -0.506463942128334 -0.506463942128334 -0.506463942128334 -0.506463942128334 0.7025212152466758 1.227380927881941
22 264 -0.6224627919014681 -0.6224627919014681 -0.6224627919014681 -0.6224627919014681 0.7025212152466758 1.227380927881941
23 276 -0.5404367905808244 -0.5404367905808244 -0.5404367905808244 -0.5404367905808244 0.6779109155480354 1.2411433400622285
24 288 -0.4800160263470249 -0.4800160263470249 -0.4800160263470249 -0.4800160263470249 0.6779109155480354 1.2411433400622285
25 300 -0.6603414068396116 -0.6603414068396116 -0.6603414068396116 -0.6603414068396116 0.5828023620065282 1.288542357409958
26 312 -0.6637548124651664 -0.6637548124651664 -0.6637548124651664 -0.6637548124651664 0.5828023620065282 1.288542357409958
27 324 -0.7436090586423321 -0.7436090586423321 -0.7436090586423321 -0.7436090586423321 0.5063506110963706 1.3204578973380152
28 336 -0.8812554423769695 -0.8812554423769695 -0.8812554423769695 -0.8812554423769695 0.5063506110963706 1.3204578973380152
29 348 -0.805248131542358 -0.805248131542358 -0.805248131542358 -0.805248131542358 0.44130700023639097 1.3435952260790294
30 360 -0.7881512358669016 -0.7881512358669016 -0.7881512358669016 -0.7881512358669016 0.44130700023639097 1.3435952260790294
31 372 -0.809427130698766 -0.809427130698766 -0.809427130698766 -0.809427130698766 0.43654652592963555 1.3451494826593682
32 384 -0.8194795200601545 -0.8194795200601545 -0.8194795200601545 -0.8194795200601545 0.43654652592963555 1.3451494826593682
33 396 -0.7542490217372525 -0.7542490217372525 -0.7542490217372525 -0.7542490217372525 0.4957327690023604 1.324480661141284
34 408 -0.581253861856459 -0.581253861856459 -0.581253861856459 -0.581253861856459 0.4957327690023604 1.324480661141284
35 420 -0.5616510131146311 -0.5616510131146311 -0.5616510131146311 -0.5616510131146311 0.6620792904821664 1.249660359103477
36 432 -0.6273151568769604 -0.6273151568769604 -0.6273151568769604 -0.6273151568769604 0.6620792904821664 1.249660359103477
37 444 -0.6925616081924761 -0.6925616081924761 -0.6925616081924761 -0.6925616081924761 0.5544712723013916 1.300984860862138
38 456 -0.6059557152417245 -0.6059557152417245 -0.6059557152417245 -0.6059557152417245 0.5544712723013916 1.300984860862138
39 468 -0.7890032872056696 -0.7890032872056696 -0.7890032872056696 -0.7890032872056696 0.45934378497409806 1.3375362750989856
40 480 -0.8778095636692896 -0.8778095636692896 -0.8778095636692896 -0.8778095636692896 0.45934378497409806 1.3375362750989856
41 492 -0.9023107177060385 -0.9023107177060385 -0.9023107177060385 -0.9023107177060385 0.31255284720181553 1.3792428059286872
42 504 -0.9063045482207424 -0.9063045482207424 -0.9063045482207424 -0.9063045482207424 0.31255284720181553 1.3792428059286872
43 516 -0.9191623360312767 -0.9191623360312767 -0.9191623360312767 -0.9191623360312767 0.28431965104213824 1.385338347130865
44 528 -0.9291697655916326 -0.9291697655916326 -0.9291697655916326 -0.9291697655916326 0.28431965104213824 1.385338347130865
45 540 -0.9503997517188035 -0.9503997517188035 -0.9503997517188035 -0.9503997517188035 0.22271113192024408 1.396567131117872
46 552 -0.9074293756170474 -0.9074293756170474 -0.9074293756170474 -0.9074293756170474 0.22271113192024408 1.396567131117872
47 564 -0.8165201581303462 -0.8165201581303462 -0.8165201581303462 -0.8165201581303462 0.4283454702336115 1.3477834240449562
48 576 -0.8426864013386841 -0.8426864013386841 -0.8426864013386841 -0.8426864013386841 0.4283454702336115 1.3477834240449562
49 588 -0.9038511287265436 -0.9038511287265436 -0.9038511287265436 -0.9038511287265436 0.31007881461566555 1.3798011192655786
50 600 -0.8590539172682317 -0.8590539172682317 -0.8590539172682317 -0.8590539172682317 0.31007881461566555 1.3798011192655786
51 612 -0.9186633779727462 -0.9186633779727462 -0.9186633779727462 -0.9186633779727462 0.28519576088584075 1.3851582501551027
52 624 -0.9290070790689322 -0.9290070790689322 -0.9290070790689322 -0.9290070790689322 0.28519576088584075 1.3851582501551027
53 636 -0.9105659045016221 -0.9105659045016221 -0.9105659045016221 -0.9105659045016221 0.29905533852178245 1.3822322180088344
54 648 -0.9380792424349582 -0.9380792424349582 -0.9380792424349582 -0.9380792424349582 0.29905533852178245 1.3822322180088344
55 660 -0.9603139149525857 -0.9603139149525857 -0.9603139149525857 -0.9603139149525857 0.19921366681885655 1.4001121079944225
56 672 -0.9681838190913336 -0.9681838190913336 -0.9681838190913336 -0.9681838190913336 0.19921366681885655 1.4001121079944225
57 684 -0.9776762073559375 -0.9776762073559375 -0.9776762073559375 -0.9776762073559375 0.149411487657618 1.4062987617700364
58 696 -0.9672297230960273 -0.9672297230960273 -0.9672297230960273 -0.9672297230960273 0.149411487657618 1.4062987617700364
59 708 -0.9830393743667991 -0.9830393743667991 -0.9830393743667991 -0.9830393743667991 0.1302329667680222 1.4082043084605298
60 720 -0.986183399865289 -0.986183399865289 -0.986183399865289 -0.986183399865289 0.1302329667680222 1.4082043084605298
61 732 -0.9820338241718133 -0.9820338241718133 -0.9820338241718133 -0.9820338241718133 0.13403796413026647 1.4078472304095402
62 744 -0.9846828506253238 -0.9846828506253238 -0.9846828506253238 -0.9846828506253238 0.13403796413026647 1.4078472304095402
63 756 -0.9830934704101624 -0.9830934704101624 -0.9830934704101624 -0.9830934704101624 0.1300251113817548 1.408223515785105
64 768 -0.9800862518876657 -0.9800862518876657 -0.9800862518876657 -0.9800862518876657 0.1300251113817548 1.408223515785105
65 780 -0.9914353338315199 -0.9914353338315199 -0.9914353338315199 -0.9914353338315199 0.092545481621093 1.4111822468524466
66 792 -0.9883835618726579 -0.9883835618726579 -0.9883835618726579 -0.9883835618726579 0.092545481621093 1.4111822468524466
67 804 -0.9853151304810414 -0.9853151304810414 -0.9853151304810414 -0.9853151304810414 0.12118114341331547 1.4090121115451921
68 816 -0.9877886517328486 -0.9877886517328486 -0.9877886517328486 -0.9877886517328486 0.12118114341331547 1.4090121115451921
69 828 -0.9927096080282248 -0.9927096080282248 -0.9927096080282248 -0.9927096080282248 0.08538379220774281 1.4116336663696516
70 840 -0.9940324348374272 -0.9940324348374272 -0.9940324348374272 -0.9940324348374272 0.08538379220774281 1.4116336663696516
71 852 -0.9958540194988855 -0.9958540194988855 -0.9958540194988855 -0.9958540194988855 0.06438928871415328 1.4127469764607128
72 864 -0.9964185487125374 -0.9964185487125374 -0.9964185487125374 -0.9964185487125374 0.06438928871415328 1.4127469764607128
73 876 -0.9978748056985541 -0.9978748056985541 -0.9978748056985541 -0.9978748056985541 0.04609982973337114 1.4134619930152186
74 888 -0.9981456033493414 -0.9981456033493414 -0.9981456033493414 -0.9981456033493414 0.04609982973337114 1.4134619930152186
75 900 -0.9993934952792475 -0.9993934952792475 -0.9993934952792475 -0.9993934952792475 0.024627316556060465 1.4139991143134594
76 912 -0.9994919151978761 -0.9994919151978761 -0.9994919151978761 -0.9994919151978761 0.024627316556060465 1.4139991143134594
77 924 -0.999616704758347 -0.999616704758347 -0.999616704758347 -0.999616704758347 0.01957792740953396 1.4140780405473903
78 936 -0.999141623603825 -0.999141623603825 -0.999141623603825 -0.999141623603825 0.01957792740953396 1.4140780405473903
79 948 -0.9987452329862728 -0.9987452329862728 -0.9987452329862728 -0.9987452329862728 0.03542269066187987 1.4137698656380653
80 960 -0.9992131925853992 -0.9992131925853992 -0.9992131925853992 -0.9992131925853992 0.03542269066187987 1.4137698656380653
81 972 -0.9994763131435169 -0.9994763131435169 -0.9994763131435169 -0.9994763131435169 0.0228842053933085 1.4140283989876288
