5.000000e+00, 5.000000e+00
6.323099e+00, 5.043668e+00
6.205891e+00, 4.116159e+00
6.712633e+00, 3.225486e+00
7.447992e+00, 1.764557e+00
7.285499e+00, 1.939525e+00
8.421135e+00, 1.291585e-01
8.055347e+00, 1.819739e+00
8.095958e+00, 1.518630e+00
7.941204e+00, 1.482217e+00
8.009594e+00, 1.509371e+00
8.025462e+00, 1.473336e+00
8.051981e+00, 1.415154e+00
8.017357e+00, 1.336083e+00
8.028862e+00, 1.329273e+00
8.046007e+00, 1.333162e+00
8.034427e+00, 1.379743e+00
8.038022e+00, 1.361332e+00
8.062401e+00, 1.342549e+00
8.065405e+00, 1.341621e+00
8.069734e+00, 1.350685e+00
8.095259e+00, 1.341780e+00
8.101781e+00, 1.328961e+00
8.100935e+00, 1.320124e+00
8.088281e+00, 1.333719e+00
8.068901e+00, 1.349942e+00
8.044401e+00, 1.363784e+00
8.049681e+00, 1.356637e+00
8.031469e+00, 1.361398e+00
8.033708e+00, 1.360231e+00
8.034131e+00, 1.365180e+00
8.033332e+00, 1.364011e+00
8.030044e+00, 1.368305e+00
8.028940e+00, 1.365780e+00
8.026380e+00, 1.361037e+00
8.024659e+00, 1.370429e+00
8.007241e+00, 1.373147e+00
7.991048e+00, 1.375225e+00
8.010784e+00, 1.375988e+00
7.994580e+00, 1.380384e+00
8.015211e+00, 1.371917e+00
8.024126e+00, 1.368317e+00
8.025426e+00, 1.368574e+00
8.026619e+00, 1.368039e+00
8.021004e+00, 1.369441e+00
8.013773e+00, 1.371938e+00
8.011791e+00, 1.371043e+00
8.015484e+00, 1.371498e+00
8.009875e+00, 1.373302e+00
8.021864e+00, 1.368724e+00
8.017629e+00, 1.370421e+00
8.013091e+00, 1.371510e+00
8.019141e+00, 1.369981e+00
8.015939e+00, 1.370069e+00
8.017528e+00, 1.369111e+00
8.011611e+00, 1.371157e+00
8.007570e+00, 1.372262e+00
8.002452e+00, 1.374161e+00
8.003896e+00, 1.373560e+00
7.997839e+00, 1.375995e+00
8.003339e+00, 1.373897e+00
8.003571e+00, 1.373950e+00
8.000606e+00, 1.374986e+00
7.997432e+00, 1.376045e+00
7.996804e+00, 1.376102e+00
8.003307e+00, 1.373735e+00
8.000808e+00, 1.374812e+00
7.997138e+00, 1.376147e+00
7.996203e+00, 1.376498e+00
7.997174e+00, 1.376185e+00
7.998293e+00, 1.375749e+00
7.998263e+00, 1.375779e+00
7.998784e+00, 1.375595e+00
7.998753e+00, 1.375611e+00
7.999062e+00, 1.375500e+00
7.999780e+00, 1.375233e+00
7.998988e+00, 1.375538e+00
7.999488e+00, 1.375346e+00
7.999263e+00, 1.375424e+00
7.999246e+00, 1.375430e+00
7.999588e+00, 1.375305e+00
7.999624e+00, 1.375290e+00
8.000137e+00, 1.375101e+00
7.999362e+00, 1.375390e+00
7.997857e+00, 1.375947e+00
7.997169e+00, 1.376205e+00
7.998094e+00, 1.375872e+00
7.997737e+00, 1.376004e+00
7.996630e+00, 1.376407e+00
7.997345e+00, 1.376155e+00
7.998464e+00, 1.375748e+00
7.999180e+00, 1.375486e+00
7.996796e+00, 1.376360e+00
7.996175e+00, 1.376588e+00
7.996175e+00, 1.376588e+00
7.992425e+00, 1.379238e+00
7.988489e+00, 1.373965e+00
7.990027e+00, 1.383095e+00
7.995852e+00, 1.380162e+00
7.995041e+00, 1.379889e+00
7.992478e+00, 1.381986e+00
7.993268e+00, 1.383107e+00
8.000426e+00, 1.377564e+00
8.005586e+00, 1.373052e+00
7.998917e+00, 1.381034e+00
8.000079e+00, 1.381525e+00
8.001297e+00, 1.378351e+00
7.994488e+00, 1.383476e+00
7.990403e+00, 1.384579e+00
7.992994e+00, 1.380901e+00
7.996523e+00, 1.379538e+00
7.997389e+00, 1.375401e+00
8.003781e+00, 1.369281e+00
8.013160e+00, 1.358068e+00
8.018874e+00, 1.351184e+00
8.026294e+00, 1.341163e+00
8.048447e+00, 1.314376e+00
8.031118e+00, 1.337569e+00
8.025124e+00, 1.343225e+00
8.019503e+00, 1.350630e+00
8.020575e+00, 1.350444e+00
8.015043e+00, 1.357312e+00
8.018543e+00, 1.352358e+00
8.013299e+00, 1.359564e+00
8.008364e+00, 1.365798e+00
8.007566e+00, 1.366402e+00
8.005763e+00, 1.368745e+00
7.998777e+00, 1.377562e+00
8.011872e+00, 1.360420e+00
8.018897e+00, 1.352217e+00
8.029363e+00, 1.339069e+00
8.031252e+00, 1.336699e+00
8.044326e+00, 1.320210e+00
8.037921e+00, 1.328263e+00
8.034479e+00, 1.332381e+00
8.033836e+00, 1.333125e+00
8.032948e+00, 1.334215e+00
8.036233e+00, 1.329953e+00
8.035453e+00, 1.331042e+00
8.034323e+00, 1.332538e+00
8.033995e+00, 1.332948e+00
8.035789e+00, 1.330609e+00
8.033055e+00, 1.334157e+00
8.032824e+00, 1.334427e+00
8.031444e+00, 1.336168e+00
8.030049e+00, 1.337974e+00
8.030663e+00, 1.337224e+00
8.031537e+00, 1.336106e+00
8.032191e+00, 1.335222e+00
8.031899e+00, 1.335569e+00
8.031284e+00, 1.336351e+00
8.029189e+00, 1.339106e+00
8.026624e+00, 1.342513e+00
8.024457e+00, 1.345431e+00
8.029812e+00, 1.338385e+00
8.021646e+00, 1.349130e+00
8.023015e+00, 1.347249e+00
8.020010e+00, 1.351272e+00
8.019822e+00, 1.351486e+00
8.024447e+00, 1.345435e+00
8.024979e+00, 1.344688e+00
8.022936e+00, 1.347374e+00
8.025107e+00, 1.344499e+00
8.024754e+00, 1.344933e+00
8.025679e+00, 1.343690e+00
8.026740e+00, 1.342277e+00
8.025445e+00, 1.344063e+00
8.029568e+00, 1.338675e+00
8.031217e+00, 1.336472e+00
8.030076e+00, 1.337844e+00
8.029776e+00, 1.338159e+00
8.025598e+00, 1.343651e+00
8.032865e+00, 1.333979e+00
8.039781e+00, 1.324785e+00
8.039607e+00, 1.324983e+00
8.034655e+00, 1.331595e+00
8.041172e+00, 1.322881e+00
8.031920e+00, 1.335211e+00
8.024992e+00, 1.344414e+00
8.019710e+00, 1.351553e+00
8.032404e+00, 1.334604e+00
8.033532e+00, 1.333045e+00
8.030240e+00, 1.337418e+00
8.025358e+00, 1.343925e+00
8.024800e+00, 1.344709e+00
8.025141e+00, 1.344297e+00
8.030836e+00, 1.336685e+00
8.026605e+00, 1.342316e+00
8.028035e+00, 1.340433e+00
8.028303e+00, 1.340093e+00
8.027723e+00, 1.340863e+00
8.029074e+00, 1.339078e+00
8.028314e+00, 1.340100e+00
8.027549e+00, 1.341159e+00
8.029107e+00, 1.339075e+00
8.027803e+00, 1.340861e+00
8.029061e+00, 1.339126e+00
8.029147e+00, 1.339020e+00
8.029274e+00, 1.338866e+00
8.028897e+00, 1.339373e+00
8.028649e+00, 1.339720e+00
8.028514e+00, 1.339903e+00
8.028083e+00, 1.340482e+00
8.028237e+00, 1.340283e+00
8.028375e+00, 1.340095e+00
8.028459e+00, 1.339988e+00
8.028198e+00, 1.340330e+00
8.028427e+00, 1.340018e+00
8.028488e+00, 1.339952e+00
8.028222e+00, 1.340289e+00
8.028118e+00, 1.340415e+00
8.028178e+00, 1.340309e+00
8.028146e+00, 1.340346e+00
8.028153e+00, 1.340343e+00
8.028305e+00, 1.340182e+00
8.028251e+00, 1.340225e+00
8.028315e+00, 1.340134e+00
8.028159e+00, 1.340352e+00
8.028077e+00, 1.340439e+00
8.028202e+00, 1.340268e+00
8.028235e+00, 1.340232e+00
8.028163e+00, 1.340364e+00
8.028279e+00, 1.340176e+00
8.028286e+00, 1.340129e+00
8.028363e+00, 1.339968e+00
8.028291e+00, 1.340025e+00
8.028327e+00, 1.340058e+00
8.028331e+00, 1.340071e+00
8.028216e+00, 1.340310e+00
8.028308e+00, 1.340205e+00
8.028379e+00, 1.340090e+00
8.028480e+00, 1.339892e+00
8.028476e+00, 1.339862e+00
8.028440e+00, 1.339987e+00
8.028408e+00, 1.340031e+00
8.028324e+00, 1.340210e+00
8.028185e+00, 1.340444e+00
8.028285e+00, 1.340264e+00
8.028334e+00, 1.340176e+00
8.028348e+00, 1.340104e+00
8.028357e+00, 1.340084e+00
8.028386e+00, 1.339998e+00
8.028413e+00, 1.339976e+00
8.028453e+00, 1.339866e+00
8.028428e+00, 1.339900e+00
8.028442e+00, 1.339887e+00
8.028484e+00, 1.339796e+00
8.028465e+00, 1.339816e+00
8.028473e+00, 1.339790e+00
8.028492e+00, 1.339757e+00
8.028487e+00, 1.339755e+00
8.028490e+00, 1.339744e+00
8.028467e+00, 1.339794e+00
8.028480e+00, 1.339776e+00
8.028464e+00, 1.339820e+00
8.028449e+00, 1.339851e+00
8.028433e+00, 1.339896e+00
8.028415e+00, 1.339942e+00
8.028368e+00, 1.340049e+00
8.028348e+00, 1.340101e+00
8.028292e+00, 1.340238e+00
8.028230e+00, 1.340390e+00
8.028250e+00, 1.340356e+00
8.028217e+00, 1.340417e+00
8.028251e+00, 1.340321e+00
8.028212e+00, 1.340401e+00
8.028292e+00, 1.340223e+00
8.028410e+00, 1.339951e+00
8.028423e+00, 1.339910e+00
8.028452e+00, 1.339841e+00
8.028523e+00, 1.339668e+00
8.028483e+00, 1.339760e+00
8.028466e+00, 1.339803e+00
8.028542e+00, 1.339619e+00
8.028560e+00, 1.339564e+00
8.028407e+00, 1.339947e+00
8.028440e+00, 1.339872e+00
8.028298e+00, 1.340221e+00
8.028267e+00, 1.340288e+00
8.028433e+00, 1.339867e+00
