0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.281692e-01, -4.593048e-02, 7.389913e-02, 6.107012e-02, 1.604344e-02, 3.244091e-02, 4.549248e-02, -1.176868e-01, 1.110406e-01, -7.356868e-03, -3.814422e-02, -2.833665e-02, -1.929644e-02, -2.406943e-02, -7.539442e-03, 5.473557e-02, -1.091888e-01, -2.822313e-02, -5.038698e-03, 5.704406e-03, 6.019779e-02, -4.650115e-02, 7.408426e-02, -4.348446e-02, -3.797611e-02, 1.202328e-02, -3.946794e-02, 1.351487e-03, 5.676979e-03, 1.254683e-02, 1.116406e-02, -5.460500e-02, -3.899176e-02, 2.696109e-02, 8.970606e-02, -5.478424e-02, 6.333188e-03, -8.905808e-02, -3.166828e-02, 6.418688e-02
5.339956e-02, -6.301351e-02, 4.745361e-02, 6.037931e-02, -3.274379e-02, 3.171238e-02, 9.845691e-02, -8.823750e-02, 4.339587e-02, -2.374531e-02, -1.091646e-01, -3.710865e-02, 9.430596e-02, -1.121471e-01, -5.291296e-03, 5.192604e-02, -1.733184e-01, -1.196594e-01, -9.196324e-02, 6.798726e-03, 2.119341e-02, -1.781152e-01, 5.727309e-02, -1.421818e-02, -8.287759e-02, 2.650720e-02, -6.724988e-02, 6.159710e-03, 5.828844e-02, 4.790782e-02, 4.737692e-02, -5.391185e-02, -1.914445e-02, -2.246122e-02, 3.578473e-02, -1.237573e-03, -5.250182e-02, -8.358291e-02, -8.773643e-02, 2.009302e-02
5.261307e-02, -2.254429e-02, 6.386702e-02, 2.595671e-02, -3.983330e-02, 2.777907e-02, 1.011377e-01, -8.333750e-02, -3.684760e-02, -1.073095e-02, -9.767657e-02, -1.817568e-01, 7.453070e-03, -3.609244e-02, 4.947606e-02, 7.899296e-02, -1.328313e-01, -1.441436e-01, -6.720673e-02, -7.478103e-02, -1.561653e-03, -1.107932e-01, 5.040956e-02, 2.641423e-03, -1.087651e-01, 9.327168e-03, -7.652989e-02, -5.509132e-02, 1.229173e-02, 5.845818e-02, 8.738082e-02, -1.812628e-03, -1.212621e-01, -4.213048e-02, -6.005403e-03, 1.430144e-01, -1.374137e-01, -6.018861e-02, -5.098779e-02, 5.925800e-02
7.489398e-02, -2.182140e-03, 7.988808e-02, 5.888148e-02, -3.899147e-02, 6.799030e-02, -2.436757e-02, -7.598071e-02, -5.150631e-02, 7.772091e-04, -5.492888e-02, -7.609984e-02, -7.210569e-02, -1.824295e-03, 1.714595e-02, 8.013248e-02, -6.750846e-02, -1.480282e-01, -4.182833e-02, -3.545128e-02, -1.919997e-03, -9.927142e-02, 2.184185e-02, 9.843467e-03, -1.136776e-01, 3.400750e-03, -4.116174e-02, -4.872979e-02, -3.576102e-02, 1.162196e-01, 2.164445e-02, -5.779625e-02, -1.409997e-01, 4.010802e-03, -8.346984e-02, 1.042624e-01, -1.663381e-01, -3.382207e-02, -1.170667e-02, 3.370183e-02
-7.014034e-03, 5.334726e-03, 7.750755e-02, 7.095365e-02, 3.444514e-03, 5.778698e-02, -9.408198e-02, -1.815894e-02, 2.241407e-02, -2.872243e-02, -6.855520e-02, -4.081026e-02, -5.154639e-02, -5.054230e-02, 4.402505e-02, 4.698652e-02, -3.935342e-02, -1.136890e-01, 3.262168e-03, 1.485329e-02, 7.571350e-02, -9.521176e-02, 2.105413e-03, 2.097256e-03, -7.500045e-02, -4.441087e-04, -1.259845e-03, -4.463411e-02, -3.689514e-02, 6.162324e-02, -6.727361e-03, -7.885781e-02, -7.115464e-02, -4.769780e-02, -1.157721e-02, 2.570678e-02, -8.529936e-02, 4.363249e-03, -9.209100e-02, 3.259705e-02
-8.090155e-03, -5.158516e-03, 6.925881e-02, 2.806960e-02, 5.093717e-02, 2.914548e-02, -6.627218e-02, -1.211036e-02, 7.277262e-02, -3.623335e-03, -8.018832e-02, -4.686866e-02, -9.171537e-03, -1.438341e-01, 2.499469e-03, 5.444570e-02, -8.409657e-03, -7.237183e-02, 1.166512e-02, 1.815627e-02, 1.901070e-02, -6.569825e-02, 5.507622e-02, 4.331890e-03, -1.234697e-01, 5.780337e-02, -7.120729e-03, 4.133425e-02, -7.107018e-03, 5.167342e-02, 5.052094e-03, -4.802370e-02, -5.638763e-03, -2.049709e-03, 5.544137e-02, -1.809510e-02, -2.590657e-02, 3.462061e-02, -7.524824e-02, 1.174043e-01
-4.554200e-02, -4.498320e-02, 2.671026e-02, -3.591030e-02, 7.777990e-02, 4.664188e-02, -6.148063e-02, 1.392891e-02, 4.013020e-02, 3.358011e-02, -2.785069e-02, 7.114662e-03, -6.623168e-03, -8.238757e-02, 8.536964e-03, 9.625638e-02, -6.927376e-02, 1.436533e-02, 3.381098e-02, 1.985597e-02, 1.482813e-02, -1.460365e-01, 1.201181e-03, 8.417368e-02, -8.907145e-02, 3.664714e-02, -6.255927e-02, 5.504652e-02, -1.455564e-02, 1.290527e-01, 2.705937e-02, -8.744621e-02, 1.418482e-02, -1.562817e-02, 4.700551e-02, 1.851020e-02, 1.953861e-02, 3.477443e-02, -7.144665e-02, 7.737269e-02
-9.748281e-03, -8.225234e-02, 1.111301e-02, -3.491837e-02, 2.831987e-02, 2.036919e-02, -3.574857e-02, 3.692086e-04, -5.879006e-02, -4.311105e-03, 7.064873e-02, 4.134308e-02, -3.596611e-03, -4.453878e-02, 5.034302e-02, 2.435093e-02, -4.153606e-02, 1.073413e-01, 5.521318e-02, -3.907247e-03, 2.215951e-02, -9.121189e-02, 4.494955e-02, 8.127536e-02, -3.954628e-02, 4.049847e-02, -4.307989e-02, 6.298125e-02, 2.414225e-02, 1.305355e-01, 7.710438e-02, -3.718822e-02, 2.975610e-02, 7.279542e-03, 1.092837e-02, 4.339904e-02, -2.193912e-03, 4.002735e-02, -1.146852e-01, 1.055264e-01
-1.142302e-02, -3.881126e-02, 7.058370e-03, -1.553372e-02, 8.241700e-02, 7.076590e-02, -3.965481e-02, 1.866146e-02, -1.278108e-02, 3.272271e-02, 4.990131e-02, 7.446070e-02, -5.003957e-02, -2.196278e-02, 4.702087e-02, 5.906091e-02, -4.750554e-02, 1.500342e-01, 7.326845e-02, 4.662140e-02, -3.625789e-02, -2.943256e-02, 4.799614e-02, 4.474324e-02, -3.094418e-02, 1.044614e-01, 1.459873e-02, 2.972269e-02, -1.007623e-02, 7.599817e-02, 5.396788e-02, 1.219133e-02, -2.394461e-02, -3.152520e-02, 1.710247e-02, 1.973861e-02, -3.296513e-02, -2.706991e-03, -5.757062e-02, 9.553892e-02
-1.631547e-02, -1.402083e-03, 5.685719e-03, 3.071283e-03, 6.518362e-02, 4.511508e-02, 9.897834e-03, -4.744689e-02, -5.109937e-02, 2.715586e-02, 8.849706e-02, 4.922317e-02, -5.883160e-02, -2.038779e-02, 1.531777e-02, 2.089501e-02, -6.644950e-02, 9.407017e-02, 6.561978e-02, 2.797832e-02, -3.915978e-02, -9.406698e-02, -8.160385e-03, 6.284219e-02, -1.650296e-02, 7.349984e-02, -3.864050e-03, -2.234622e-03, 2.213590e-02, 3.321753e-02, 1.213331e-02, 1.332519e-02, -1.139367e-02, -1.597558e-02, 2.486383e-02, 1.789783e-02, -3.006998e-02, 3.037076e-02, -7.901748e-02, 8.991860e-02
-2.709707e-02, 2.169324e-02, 1.667143e-02, 7.363926e-02, 4.310669e-02, 4.360953e-02, -3.834085e-02, -1.109650e-01, -1.403005e-02, -1.385124e-02, 6.936342e-02, 7.200333e-02, -4.898484e-02, -8.530436e-02, -4.943695e-02, 6.107391e-03, -6.200493e-02, 1.931684e-02, 7.016395e-02, 3.602012e-02, -4.027014e-02, -1.055544e-01, 1.753454e-02, 3.850464e-02, -1.953337e-02, 7.865460e-02, 3.301396e-02, 1.116307e-02, 5.815560e-02, -1.039757e-02, 4.029788e-02, 3.825798e-02, -1.633863e-02, 3.113663e-02, -1.835992e-02, -7.737503e-03, -7.888935e-02, 6.433452e-02, -3.602135e-02, 4.519032e-02
