4.324286e-01, -8.358858e-02, -3.540028e-03, 3.538503e-02, -8.358858e-02, 1.567119e+00, 6.666202e-03, -2.959537e-02, -3.540028e-03, 6.666202e-03, 9.535066e-01, 1.171710e-01, 3.538503e-02, -2.959537e-02, 1.171710e-01, 8.063247e-01
1.995670e-01, -1.774369e-01, 4.312600e-02, 9.005614e-03, -1.774369e-01, 1.760766e+00, -7.311257e-02, -1.691755e-01, 4.312600e-02, -7.311257e-02, 8.534199e-01, 5.921547e-02, 9.005614e-03, -1.691755e-01, 5.921547e-02, 7.321635e-01
1.061531e-01, -1.109201e-01, 1.224696e-02, 2.288780e-02, -1.109201e-01, 1.912229e+00, 4.742068e-02, -6.528116e-02, 1.224696e-02, 4.742068e-02, 8.245028e-01, 1.166830e-01, 2.288780e-02, -6.528116e-02, 1.166830e-01, 5.457336e-01
5.283337e-02, -1.790930e-02, -3.168965e-03, 7.601868e-04, -1.790930e-02, 1.906173e+00, 2.857561e-01, -4.931051e-02, -3.168965e-03, 2.857561e-01, 7.969131e-01, 1.175459e-01, 7.601868e-04, -4.931051e-02, 1.175459e-01, 5.448688e-01
3.052457e-02, -9.059934e-03, 1.617854e-02, 5.195836e-03, -9.059934e-03, 2.256082e+00, 3.020589e-01, 4.424393e-02, 1.617854e-02, 3.020589e-01, 6.502241e-01, 3.797795e-02, 5.195836e-03, 4.424393e-02, 3.797795e-02, 5.200950e-01
2.125578e-02, -1.918230e-02, 2.163093e-02, -2.839378e-03, -1.918230e-02, 1.880743e+00, 8.671176e-02, 1.283564e-01, 2.163093e-02, 8.671176e-02, 5.858459e-01, -2.741562e-02, -2.839378e-03, 1.283564e-01, -2.741562e-02, 4.375703e-01
1.816080e-02, -1.628135e-02, 2.620636e-02, -2.068482e-02, -1.628135e-02, 1.431180e+00, -9.808027e-03, 1.812717e-01, 2.620636e-02, -9.808027e-03, 5.062669e-01, -5.855908e-02, -2.068482e-02, 1.812717e-01, -5.855908e-02, 5.101322e-01
1.673883e-02, -4.838427e-03, 3.236263e-02, -1.328300e-02, -4.838427e-03, 9.392261e-01, -3.936152e-02, 9.488579e-02, 3.236263e-02, -3.936152e-02, 4.462003e-01, -4.490733e-02, -1.328300e-02, 9.488579e-02, -4.490733e-02, 4.562931e-01
1.655704e-02, 1.581239e-03, 2.860806e-02, 1.137402e-02, 1.581239e-03, 6.519714e-01, -2.128241e-02, 9.659120e-02, 2.860806e-02, -2.128241e-02, 4.079401e-01, 9.218161e-02, 1.137402e-02, 9.659120e-02, 9.218161e-02, 4.320467e-01
1.178130e-02, 3.282434e-03, 2.755204e-02, 7.814484e-03, 3.282434e-03, 4.986090e-01, -5.036283e-02, 8.358693e-02, 2.755204e-02, -5.036283e-02, 3.769455e-01, 6.622757e-02, 7.814484e-03, 8.358693e-02, 6.622757e-02, 3.292880e-01
