% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=5, Thu Jan 21 14:16:04 2021
1 50 -0.06872414350472537 -0.04503672245956623 0.1016366700246863 0.13679686502126648 0.8938614403091915 0.9484442508510403 0.9942235351292932 1.0328191207477775 1.1163643914819141
2 100 -0.07261965715426161 0.001104142108626945 0.12641232521994322 0.21412859496618047 0.8938614403091915 0.9484442508510403 0.9942235351292932 1.0328191207477775 1.1163643914819141
3 150 -0.06940293331759373 0.014362847873449663 0.15131600182730431 0.280689723665841 0.8938614403091915 0.9484442508510403 0.9942235351292932 1.0328191207477775 1.1163643914819141
4 200 -0.2723673526504316 6.012694878398675e-05 0.18272640676406715 0.3254573696145894 0.8938614403091915 0.9484442508510403 0.9942235351292932 1.0328191207477775 1.1163643914819141
5 250 -0.22071541803379008 0.07956865068039336 0.2193783545094872 0.2843043625009356 0.8938614403091915 0.9484442508510403 0.9942235351292932 1.0328191207477775 1.1163643914819141
6 300 -0.36201369366240166 -0.03240831065744441 0.18508674819442308 0.36608834192982237 0.7045371100470077 0.879795784482623 0.9393010676474244 1.038978370605045 1.3295955354559927
7 350 -0.23484982337461843 0.037343933541489224 0.2726686080483637 0.39322571324372724 0.7045371100470077 0.879795784482623 0.9393010676474244 1.038978370605045 1.3295955354559927
8 400 -0.05265292257267908 -0.0067505147615023854 0.22298522750105515 0.5187533234477739 0.7045371100470077 0.879795784482623 0.9393010676474244 1.038978370605045 1.3295955354559927
9 450 -0.08625613857106132 -0.01639074525080042 0.2508175997205504 0.5515654756476959 0.7045371100470077 0.879795784482623 0.9393010676474244 1.038978370605045 1.3295955354559927
10 500 -0.12210874828534478 -0.05300214773426129 0.19794277693753123 0.38252235492067943 0.7045371100470077 0.879795784482623 0.9393010676474244 1.038978370605045 1.3295955354559927
11 550 -0.06126687171344386 0.04948290232905789 0.2093813951483469 0.39283803760753 0.6884163446895115 0.9194598333471824 0.942669053992191 1.082789608572123 1.2726422393741301
12 600 -0.1306524536941655 0.0020512507318302797 0.17432789232281914 0.4315699773368564 0.6884163446895115 0.9194598333471824 0.942669053992191 1.082789608572123 1.2726422393741301
13 650 -0.203829883647737 -0.00755686572163011 0.15682815251299542 0.4827102680023809 0.6884163446895115 0.9194598333471824 0.942669053992191 1.082789608572123 1.2726422393741301
14 700 -0.196531657199168 0.0542177886951824 0.2338573855788955 0.4330720990475967 0.6884163446895115 0.9194598333471824 0.942669053992191 1.082789608572123 1.2726422393741301
15 750 -0.23320342463163332 0.08290507219905985 0.18153612450238535 0.46801080975776405 0.6884163446895115 0.9194598333471824 0.942669053992191 1.082789608572123 1.2726422393741301
16 800 -0.43028696103688685 -0.006794663876222622 0.33622783873159146 0.44438464600968547 0.5129460857048642 0.8234978459442127 0.9512107298100371 1.1545525569854447 1.3494236367938452
17 850 -0.29768729696816393 -0.004472748341178705 0.24482389677722696 0.5557224860688894 0.5129460857048642 0.8234978459442127 0.9512107298100371 1.1545525569854447 1.3494236367938452
18 900 -0.36913497099084663 -0.014358617698125267 0.41125359731331107 0.6645639296894723 0.5129460857048642 0.8234978459442127 0.9512107298100371 1.1545525569854447 1.3494236367938452
19 950 -0.40972981581351375 -0.1824644714969173 0.5655175015161427 0.7520490648429107 0.5129460857048642 0.8234978459442127 0.9512107298100371 1.1545525569854447 1.3494236367938452
20 1000 -0.3143779007805514 -0.13392095600705783 0.6413365949592318 0.8020841908972425 0.5129460857048642 0.8234978459442127 0.9512107298100371 1.1545525569854447 1.3494236367938452
21 1050 -0.2661204419867044 -0.10730696301829215 0.6734003862111737 0.8051621695869726 0.3620477786622354 0.5312738874787715 0.880285481837217 1.1043961421207231 1.6099925758165523
22 1100 -0.3046922958278235 -0.03533696699376199 0.7315231584752734 0.8167949829171992 0.3620477786622354 0.5312738874787715 0.880285481837217 1.1043961421207231 1.6099925758165523
23 1150 -0.22623678296313793 -0.06321087323198202 0.7847104361205903 0.8715883694707386 0.3620477786622354 0.5312738874787715 0.880285481837217 1.1043961421207231 1.6099925758165523
24 1200 -0.3102698557898219 -0.1495285958799221 0.8201424717182502 0.9096639628171073 0.3620477786622354 0.5312738874787715 0.880285481837217 1.1043961421207231 1.6099925758165523
25 1250 -0.2137865302423408 -0.06789506253114398 0.781634507626414 0.8871398057287566 0.3620477786622354 0.5312738874787715 0.880285481837217 1.1043961421207231 1.6099925758165523
26 1300 -0.20530556279614814 -0.04759338459265315 0.8172018386128659 0.8898440081472175 0.27493655779219395 0.3582877877716576 0.8176082593258025 1.035495968703368 1.7479429577089687
27 1350 -0.26101217012920075 -0.041084788321239504 0.8132505601940572 0.8837383879344735 0.27493655779219395 0.3582877877716576 0.8176082593258025 1.035495968703368 1.7479429577089687
28 1400 -0.09784567944333343 0.16325757453694206 0.7968631932490454 0.8782757711749926 0.27493655779219395 0.3582877877716576 0.8176082593258025 1.035495968703368 1.7479429577089687
29 1450 -0.16193757505590675 0.13308544022411245 0.691134546478196 0.8421213955016834 0.27493655779219395 0.3582877877716576 0.8176082593258025 1.035495968703368 1.7479429577089687
30 1500 -0.1867761947347249 0.05100933831108498 0.6334318551262008 0.7861853562686388 0.27493655779219395 0.3582877877716576 0.8176082593258025 1.035495968703368 1.7479429577089687
31 1550 -0.3435309433850441 -0.06764957519450891 0.6301620399541589 0.7847215503192589 0.39897239156633285 0.529760703912337 0.7973012499680959 1.0818159603415576 1.6595660794640665
32 1600 -0.18353095821474089 0.07259644162647083 0.604249337372064 0.7407276468556813 0.39897239156633285 0.529760703912337 0.7973012499680959 1.0818159603415576 1.6595660794640665
33 1650 -0.20779438923624793 0.04084164926594562 0.6405757798431878 0.7426601062829374 0.39897239156633285 0.529760703912337 0.7973012499680959 1.0818159603415576 1.6595660794640665
34 1700 -0.2098948227300044 0.045643166736722945 0.6438719294786303 0.6854479319217168 0.39897239156633285 0.529760703912337 0.7973012499680959 1.0818159603415576 1.6595660794640665
35 1750 -0.2278056500458452 -0.05360002413609157 0.5953815556990433 0.6614747200449484 0.39897239156633285 0.529760703912337 0.7973012499680959 1.0818159603415576 1.6595660794640665
36 1800 -0.1981115743377848 -0.03967215876427133 0.38538804514690406 0.5930779986537875 0.5424187035977106 0.7644628519228115 0.8797001531288604 1.111814391758191 1.4530570865873935
37 1850 -0.2068759056947252 0.0909018224250184 0.37086785239188474 0.634725159756176 0.5424187035977106 0.7644628519228115 0.8797001531288604 1.111814391758191 1.4530570865873935
38 1900 -0.24687784884480718 -0.03548779217911352 0.40061096312109257 0.6667577037171026 0.5424187035977106 0.7644628519228115 0.8797001531288604 1.111814391758191 1.4530570865873935
39 1950 -0.20794640785870758 0.05763984697522431 0.45269480787804506 0.6972220437730118 0.5424187035977106 0.7644628519228115 0.8797001531288604 1.111814391758191 1.4530570865873935
40 2000 -0.1691146817044044 -0.07345872642365774 0.44232864417505147 0.7705875174160031 0.5424187035977106 0.7644628519228115 0.8797001531288604 1.111814391758191 1.4530570865873935
41 2050 -0.16140009684196768 -0.10201261650361294 0.45142829268576623 0.765196075457879 0.36778611153716295 0.7177698738615179 0.9585803434108298 1.183743136591343 1.4245756196623813
42 2100 -0.05347535903297116 0.020574302423727528 0.4182059842023846 0.7406177783953529 0.36778611153716295 0.7177698738615179 0.9585803434108298 1.183743136591343 1.4245756196623813
43 2150 -0.049012869433421785 0.01679164769756885 0.4562176052948237 0.6664522450582346 0.36778611153716295 0.7177698738615179 0.9585803434108298 1.183743136591343 1.4245756196623813
