% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=5, Thu Jan 21 14:16:04 2021, <python>{}</python>
1 50 2.0610965982321576 0 0 1.765883605457631 1.7538198974063137 2.2753655450107764 1.9882427694532911 1.8493492647761725
2 100 2.010124512395145 0 0 1.6926033410747017 1.2099063357005928 2.461358264629662 1.9645846792603447 1.6650265988561903
3 150 1.7581682862903503 0 0 1.4429480978077394 0.7621194778832349 1.885859694252747 1.5691454215781748 1.5913147022135503
4 200 1.9270155846624781 0 0 1.8415229054957976 0.6491703292724983 1.8554919923957085 1.5761329277648342 1.6604642890437318
5 250 1.7597214306030289 0 0 1.4293926748517871 0.4868995536787591 1.6688492544207734 1.3862026869634423 1.435956597715846
6 300 1.6184694000703788 0 0 1.2049430194955757 0.3715388910576696 1.493766411721594 1.169053173322192 1.3854840811446127
7 350 1.9344893828962002 0 0 1.2472834833819098 0.40351141312022504 2.1013668995702304 1.4327240100195286 1.7285444236109169
8 400 1.8247510392872763 0 0 1.0701584605632928 0.3117019427335136 2.0083163421619155 1.1987301730270599 1.5287544860849913
9 450 1.5778785772822737 0 0 0.7909225174886206 0.2338513877519506 1.674931191280811 0.993757524286784 1.1598710322757346
10 500 1.4574723414160344 0 0 0.6274380588009933 0.19820043016927955 1.4701257662267646 0.8219981621672902 1.0255102865810368
11 550 1.4378537702799172 0 0 0.5207073176051921 0.18748057586444372 1.4384384790889813 0.7377368840838702 1.14203982082258
12 600 1.3026405212112702 0 0 0.370231375116043 0.16101219527543945 1.3780965306428634 0.649604623728049 1.0480064970854785
13 650 1.372446285425488 0 0 0.3331928914386622 0.1747688941380099 1.4558138498762798 0.7479498021397505 1.1062155611238147
14 700 1.4034714441982568 0 0 0.26185825653137296 0.18178350133452223 1.606974254528324 0.6368714387285744 1.1326721283043453
15 750 1.3307538294157915 0 0 0.2071949435812377 0.1720519120274408 1.5900789417200594 0.6176528389480987 0.9739999804931455
16 800 1.4451494766944801 0 0 0.1929799971377378 0.1823112284120329 1.8012571200228138 0.7728812833224632 1.0784631182989308
17 850 1.3464525113912138 0 0 0.15383360156935627 0.1781016825899045 1.5703154699050381 0.6565741831749384 1.0188104960109539
18 900 1.159475044619437 0 0 0.10964190549553365 0.14915443972092865 1.412059222537093 0.5038414378314726 0.9262610259988185
19 950 1.024848440792767 0 0 0.09799388830862689 0.13938054568381167 1.2366651145325418 0.4372211261333805 0.8483686502774799
20 1000 0.9442481612866236 0 0 0.08784119031644713 0.13529160015553995 1.317920608790071 0.37099829170198834 0.7887570962697111
21 1050 0.9061658057912108 0 0 0.0873273868566153 0.12767679433438522 1.2760619242297524 0.36193645420640336 0.7933398936506854
22 1100 0.9045081607123827 0 0 0.08182900380592173 0.13979691055285115 1.385727978600209 0.36001884503320614 0.8545600603445628
23 1150 0.9122893070121831 0 0 0.08074040037427581 0.14837569276064436 1.470829751498419 0.31697687011509806 0.9148259321424851
24 1200 1.018558641487894 0 0 0.09641771265869069 0.1788634532277107 1.614225789081098 0.3322177145392012 1.0826936864586416
25 1250 1.1408773797433234 0 0 0.10932844736816046 0.1780113429327261 1.741125772034811 0.36714759251532086 1.1613047646623618
26 1300 1.1676670042657824 0 0 0.10077144089360054 0.16883019887449122 1.7873433161057595 0.367003303075561 1.2026317992721922
27 1350 1.2250564579658882 0 0 0.09416271062480347 0.14523359773550323 1.4941804925625282 0.3822178595695583 1.056941343692245
28 1400 1.208686773720794 0 0 0.07962255999274308 0.13731652202555727 1.4528409606282968 0.4068681349367167 0.978546966788643
