1.000000e+00, 6.000000e+00, 4.000000e+00, 0.000000e+00, 9.000000e+00
1.041129e+00, 5.014651e+00, 3.130580e+00, 2.684094e-03, 8.957161e+00
1.117908e+00, 5.027053e+00, 2.578900e+00, 6.885862e-01, 8.682783e+00
6.754797e-01, 5.147693e+00, 2.454845e+00, 3.309891e-01, 8.773238e+00
1.089790e-01, 5.013546e+00, 2.001103e+00, 8.247276e-01, 9.221441e+00
7.676417e-03, 4.841511e+00, 2.020961e+00, 7.207647e-01, 9.437545e+00
8.331866e-02, 4.998736e+00, 1.818928e+00, 9.658873e-01, 9.580727e+00
2.660696e-01, 4.919591e+00, 7.777116e-01, 8.912280e-01, 8.751774e+00
4.382765e-01, 5.000509e+00, 5.268612e-01, 9.414515e-01, 9.147301e+00
3.317294e-01, 4.991701e+00, 7.534347e-01, 1.193423e+00, 9.353826e+00
6.059253e-01, 4.995977e+00, 6.969256e-01, 1.340204e+00, 9.437062e+00
6.462219e-01, 5.045073e+00, 9.152122e-01, 1.105253e+00, 9.735165e+00
6.807485e-01, 4.993446e+00, 9.334744e-01, 1.082884e+00, 9.832291e+00
5.537453e-01, 4.952824e+00, 1.544462e+00, 1.096441e+00, 9.964518e+00
5.688762e-01, 5.022414e+00, 8.973761e-01, 1.183598e+00, 9.992304e+00
5.735406e-01, 5.007542e+00, 5.310784e-01, 1.405306e+00, 9.976419e+00
5.599222e-01, 4.964461e+00, 6.768252e-02, 1.015098e+00, 9.737511e+00
5.802562e-01, 4.973633e+00, 7.472118e-01, 9.682620e-01, 9.912919e+00
5.428836e-01, 4.974984e+00, 9.093013e-01, 1.014517e+00, 9.956491e+00
5.581437e-01, 5.006562e+00, 1.139483e+00, 1.083666e+00, 9.994120e+00
5.750046e-01, 5.009148e+00, 1.143595e+00, 9.797769e-01, 9.967647e+00
6.061976e-01, 5.006634e+00, 8.903155e-01, 8.879542e-01, 9.937134e+00
5.923701e-01, 5.018673e+00, 1.249162e+00, 7.535790e-01, 9.933611e+00
5.571567e-01, 5.044607e+00, 1.415918e+00, 7.888044e-01, 9.994650e+00
5.129740e-01, 5.111595e+00, 2.143819e+00, 8.775286e-01, 9.931413e+00
4.790139e-01, 5.131458e+00, 2.851932e+00, 7.940053e-01, 9.794750e+00
5.087752e-01, 5.121317e+00, 2.583772e+00, 7.176717e-01, 9.786776e+00
4.982664e-01, 5.107634e+00, 2.270401e+00, 5.898529e-01, 9.878450e+00
4.909393e-01, 5.144139e+00, 2.371125e+00, 5.338541e-01, 9.806823e+00
5.253531e-01, 5.185297e+00, 2.436430e+00, 5.594109e-01, 9.652506e+00
5.211324e-01, 5.190851e+00, 2.526176e+00, 7.918796e-01, 9.704128e+00
5.060823e-01, 5.163381e+00, 2.576777e+00, 6.814531e-01, 9.777442e+00
5.009552e-01, 5.175064e+00, 2.846356e+00, 5.838351e-01, 9.713039e+00
4.981454e-01, 5.145821e+00, 2.362590e+00, 5.729901e-01, 9.842091e+00
4.965919e-01, 5.153299e+00, 2.425785e+00, 4.643151e-01, 9.870975e+00
5.063254e-01, 5.164841e+00, 2.518945e+00, 5.679628e-01, 9.864227e+00
5.085334e-01, 5.153867e+00, 2.408971e+00, 5.971234e-01, 9.811017e+00
5.166829e-01, 5.149562e+00, 2.259446e+00, 6.163045e-01, 9.827152e+00
5.178629e-01, 5.147860e+00, 2.217225e+00, 6.701666e-01, 9.815499e+00
4.949189e-01, 5.156297e+00, 2.264492e+00, 5.809777e-01, 9.780191e+00
4.819671e-01, 5.136818e+00, 2.105099e+00, 5.657907e-01, 9.793186e+00
4.760087e-01, 5.144646e+00, 2.171431e+00, 5.480678e-01, 9.720109e+00
4.830383e-01, 5.136949e+00, 2.158712e+00, 5.926813e-01, 9.796743e+00
4.910575e-01, 5.142248e+00, 2.142018e+00, 6.155532e-01, 9.795534e+00
4.833305e-01, 5.138970e+00, 2.130776e+00, 6.143065e-01, 9.838763e+00
4.835846e-01, 5.128887e+00, 2.051370e+00, 6.099718e-01, 9.857740e+00
4.790959e-01, 5.123320e+00, 2.029038e+00, 5.845248e-01, 9.870121e+00
4.703125e-01, 5.123488e+00, 1.960959e+00, 5.138085e-01, 9.856437e+00
4.743657e-01, 5.115887e+00, 1.954255e+00, 4.884625e-01, 9.901244e+00
4.689540e-01, 5.118780e+00, 1.968717e+00, 4.968979e-01, 9.928227e+00
4.671809e-01, 5.129978e+00, 2.020785e+00, 4.410057e-01, 9.940552e+00
4.690411e-01, 5.129659e+00, 2.085465e+00, 4.222801e-01, 9.960646e+00
4.597488e-01, 5.125420e+00, 2.049688e+00, 5.087747e-01, 9.931902e+00
4.576820e-01, 5.131138e+00, 2.078567e+00, 4.907830e-01, 9.930321e+00
4.571797e-01, 5.132825e+00, 2.074550e+00, 5.162495e-01, 9.935082e+00
4.552659e-01, 5.129371e+00, 2.008381e+00, 5.602747e-01, 9.937543e+00
4.579150e-01, 5.129264e+00, 2.000672e+00, 5.836493e-01, 9.937295e+00
4.577721e-01, 5.125034e+00, 1.956213e+00, 5.761396e-01, 9.934260e+00
4.622264e-01, 5.127043e+00, 1.985800e+00, 5.124142e-01, 9.954263e+00
4.663601e-01, 5.123878e+00, 1.956617e+00, 5.210721e-01, 9.975532e+00
4.641907e-01, 5.121216e+00, 1.979611e+00, 5.580653e-01, 9.968373e+00
4.727999e-01, 5.124060e+00, 1.922259e+00, 5.438980e-01, 9.982622e+00
4.671696e-01, 5.121246e+00, 1.983904e+00, 6.711180e-01, 9.976739e+00
4.695457e-01, 5.126595e+00, 1.975269e+00, 6.056623e-01, 9.981708e+00
4.752330e-01, 5.128722e+00, 2.025799e+00, 4.922607e-01, 9.994547e+00
4.730421e-01, 5.128595e+00, 2.047458e+00, 4.977681e-01, 9.983882e+00
4.736403e-01, 5.122844e+00, 2.044236e+00, 5.389161e-01, 9.978571e+00
4.716638e-01, 5.119931e+00, 2.068419e+00, 5.563619e-01, 9.967446e+00
4.706065e-01, 5.118662e+00, 2.139266e+00, 5.398178e-01, 9.958150e+00
4.695072e-01, 5.116364e+00, 2.137424e+00, 5.682782e-01, 9.962617e+00
4.682712e-01, 5.117520e+00, 2.141468e+00, 5.937818e-01, 9.958131e+00
4.716764e-01, 5.115651e+00, 2.092961e+00, 5.803156e-01, 9.959434e+00
4.707587e-01, 5.118552e+00, 2.126139e+00, 5.069858e-01, 9.963572e+00
4.709895e-01, 5.118668e+00, 2.058736e+00, 5.029669e-01, 9.967168e+00
4.724507e-01, 5.118446e+00, 2.075203e+00, 4.583844e-01, 9.974895e+00
4.716041e-01, 5.117038e+00, 2.078092e+00, 4.723486e-01, 9.970052e+00
4.703391e-01, 5.119531e+00, 2.050515e+00, 4.818481e-01, 9.971339e+00
4.715060e-01, 5.120359e+00, 2.102318e+00, 4.474205e-01, 9.966966e+00
4.719230e-01, 5.119421e+00, 2.081660e+00, 4.506840e-01, 9.968497e+00
4.713540e-01, 5.119428e+00, 2.064025e+00, 4.442653e-01, 9.967237e+00
4.717733e-01, 5.119205e+00, 2.109499e+00, 4.284581e-01, 9.966027e+00
4.718375e-01, 5.118814e+00, 2.097474e+00, 4.461122e-01, 9.960319e+00
4.722632e-01, 5.118361e+00, 2.098368e+00, 4.552523e-01, 9.956254e+00
