6.000000e+00, 6.000000e+00, 9.000000e+00
5.450611e+00, 5.454914e+00, 9.264770e+00
5.385652e+00, 5.056708e+00, 9.639974e+00
5.154574e+00, 4.439003e+00, 9.962131e+00
5.349065e+00, 3.065040e+00, 9.215689e+00
5.455764e+00, 2.052583e+00, 8.562455e+00
5.491530e+00, 7.745678e-01, 7.390363e+00
5.583972e+00, 2.759426e-01, 4.744630e+00
5.449507e+00, 1.741442e-01, 7.471670e+00
5.314104e+00, 5.614028e-02, 7.866330e+00
5.272326e+00, 1.075852e+00, 6.353417e+00
5.469914e+00, 1.117414e+00, 5.610135e+00
5.514312e+00, 2.196934e-01, 6.933178e+00
5.531937e+00, 1.221579e+00, 5.911740e+00
5.518497e+00, 1.281757e+00, 6.246596e+00
5.543964e+00, 1.623632e+00, 6.157208e+00
5.527342e+00, 1.883136e+00, 6.393390e+00
5.509710e+00, 2.118614e+00, 6.192313e+00
5.543379e+00, 2.014130e+00, 6.367588e+00
5.558948e+00, 1.332399e+00, 6.588757e+00
5.573780e+00, 7.762237e-01, 6.528567e+00
5.599893e+00, 1.567210e-01, 6.424969e+00
5.662459e+00, 3.194111e-01, 6.514030e+00
5.665258e+00, 4.885453e-02, 6.322751e+00
5.687332e+00, 7.854495e-02, 6.357761e+00
5.696984e+00, 8.126742e-02, 6.344618e+00
5.716081e+00, 5.822258e-03, 6.348058e+00
5.689262e+00, 7.453017e-02, 6.359272e+00
5.691640e+00, 4.855388e-02, 6.329503e+00
5.670321e+00, 1.539111e-01, 6.330620e+00
5.673760e+00, 1.016225e-01, 6.305009e+00
5.662114e+00, 1.490669e-01, 6.323907e+00
5.674599e+00, 1.086047e-01, 6.327244e+00
5.679107e+00, 9.934880e-02, 6.342605e+00
5.676791e+00, 1.251584e-01, 6.342793e+00
5.676783e+00, 1.457625e-01, 6.350110e+00
5.674009e+00, 1.857570e-01, 6.353702e+00
5.670966e+00, 2.028923e-01, 6.343248e+00
5.668049e+00, 2.295275e-01, 6.345884e+00
5.663230e+00, 2.517457e-01, 6.335793e+00
5.662147e+00, 2.603455e-01, 6.336032e+00
5.659495e+00, 2.827383e-01, 6.333631e+00
5.659318e+00, 2.816173e-01, 6.329446e+00
5.657882e+00, 2.925769e-01, 6.329944e+00
5.658051e+00, 2.955801e-01, 6.328191e+00
5.658149e+00, 2.995610e-01, 6.330013e+00
5.658142e+00, 3.044396e-01, 6.329137e+00
5.658199e+00, 3.158098e-01, 6.329759e+00
5.658371e+00, 3.117471e-01, 6.328963e+00
5.658506e+00, 3.222045e-01, 6.330727e+00
5.658884e+00, 3.193251e-01, 6.331852e+00
5.658626e+00, 3.256683e-01, 6.331437e+00
5.658464e+00, 3.259725e-01, 6.331101e+00
5.658448e+00, 3.260507e-01, 6.331395e+00
5.658080e+00, 3.325185e-01, 6.331242e+00
5.658133e+00, 3.335981e-01, 6.331685e+00
5.657971e+00, 3.366183e-01, 6.331701e+00
5.657462e+00, 3.409252e-01, 6.331913e+00
5.657247e+00, 3.429218e-01, 6.331752e+00
5.657594e+00, 3.411267e-01, 6.331973e+00
5.657782e+00, 3.404143e-01, 6.332014e+00
5.658037e+00, 3.395416e-01, 6.332025e+00
6.000000e+00, 6.000000e+00, 6.000000e+00
6.000000e+00, 6.000000e+00, 6.000000e+00
5.238776e+00, 5.759585e+00, 5.493005e+00
5.250351e+00, 5.271849e+00, 4.940885e+00
6.000000e+00, 6.000000e+00, 6.000000e+00
5.238776e+00, 5.759585e+00, 5.493005e+00
5.048629e+00, 4.988150e+00, 4.583487e+00
5.004238e+00, 4.606663e+00, 4.429684e+00
5.015314e+00, 4.555494e+00, 4.676783e+00
5.050877e+00, 3.993658e+00, 5.016425e+00
4.881845e+00, 3.633893e+00, 5.073732e+00
5.116082e+00, 3.026804e+00, 5.534340e+00
5.202106e+00, 2.174984e+00, 5.763312e+00
5.314094e+00, 1.529411e+00, 6.032246e+00
5.201140e+00, 2.044329e+00, 5.988654e+00
5.358007e+00, 1.427030e+00, 6.204669e+00
5.230093e+00, 2.213960e+00, 5.978270e+00
5.252087e+00, 2.537565e+00, 5.843759e+00
