7.557449e-01, -2.963013e-02, -7.667336e-02, -2.963013e-02, 8.129976e-01, -4.367004e-02, -7.667336e-02, -4.367004e-02, 1.271038e+00
6.040423e-01, 4.080760e-02, -1.181743e-01, 4.080760e-02, 7.458280e-01, -4.579567e-01, -1.181743e-01, -4.579567e-01, 2.080290e+00
5.103694e-01, 1.657426e-01, -3.149457e-01, 1.657426e-01, 1.047118e+00, -1.354353e+00, -3.149457e-01, -1.354353e+00, 3.736877e+00
3.653573e-01, 3.462859e-02, -1.396819e-01, 3.462859e-02, 1.805107e+00, -2.453805e+00, -1.396819e-01, -2.453805e+00, 5.300753e+00
2.451091e-01, 3.104658e-02, -1.064694e-01, 3.104658e-02, 2.422176e+00, -3.307295e+00, -1.064694e-01, -3.307295e+00, 6.409239e+00
1.466654e-01, -5.138777e-02, 7.695131e-02, -5.138777e-02, 3.349321e+00, -4.424711e+00, 7.695131e-02, -4.424711e+00, 7.545075e+00
6.665804e-02, -2.418559e-02, 8.712375e-02, -2.418559e-02, 3.662623e+00, -4.998041e+00, 8.712375e-02, -4.998041e+00, 8.551704e+00
4.441868e-02, -2.547581e-02, 1.146888e-01, -2.547581e-02, 3.244840e+00, -4.354674e+00, 1.146888e-01, -4.354674e+00, 7.665747e+00
4.207046e-02, -4.615882e-03, 8.468724e-02, -4.615882e-03, 2.378022e+00, -3.114429e+00, 8.468724e-02, -3.114429e+00, 5.345656e+00
4.180458e-02, -1.059705e-02, 8.049647e-02, -1.059705e-02, 1.964171e+00, -2.648686e+00, 8.049647e-02, -2.648686e+00, 4.453004e+00
3.985427e-02, -4.869071e-02, 1.467179e-01, -4.869071e-02, 1.702455e+00, -2.272381e+00, 1.467179e-01, -2.272381e+00, 3.723068e+00
2.926161e-02, -9.134269e-03, 8.442934e-02, -9.134269e-03, 1.309104e+00, -1.565282e+00, 8.442934e-02, -1.565282e+00, 2.453147e+00
2.344311e-02, -1.891017e-02, 6.737252e-02, -1.891017e-02, 1.435992e+00, -1.551255e+00, 6.737252e-02, -1.551255e+00, 2.015452e+00
1.853937e-02, -1.503133e-02, 6.182165e-02, -1.503133e-02, 1.112403e+00, -1.086842e+00, 6.182165e-02, -1.086842e+00, 1.413384e+00
1.511595e-02, -2.083223e-03, 4.436939e-02, -2.083223e-03, 9.511859e-01, -7.433031e-01, 4.436939e-02, -7.433031e-01, 8.974894e-01
1.187593e-02, 9.529992e-03, 3.568906e-02, 9.529992e-03, 8.512366e-01, -4.964845e-01, 3.568906e-02, -4.964845e-01, 6.206974e-01
8.557076e-03, 2.400438e-02, 1.279119e-02, 2.400438e-02, 9.455749e-01, -4.070269e-01, 1.279119e-02, -4.070269e-01, 3.880777e-01
6.972029e-03, 3.484902e-02, 2.390002e-04, 3.484902e-02, 1.121712e+00, -4.427138e-01, 2.390002e-04, -4.427138e-01, 3.517583e-01
5.560339e-03, 3.296880e-02, -3.942249e-03, 3.296880e-02, 9.418063e-01, -2.999229e-01, -3.942249e-03, -2.999229e-01, 2.144373e-01
