6.000000e+00, 4.000000e+00, 0.000000e+00, 9.000000e+00
5.299183e+00, 4.051797e+00, 3.188663e-01, 8.983659e+00
5.017448e+00, 4.581950e+00, 5.393229e-01, 8.832517e+00
5.076735e+00, 4.221437e+00, 3.230869e-01, 9.201123e+00
5.066310e+00, 4.332424e+00, 7.054754e-01, 8.848946e+00
5.011564e+00, 4.506896e+00, 7.594854e-01, 8.996414e+00
5.064740e+00, 4.407442e+00, 6.922101e-01, 9.293519e+00
5.085867e+00, 4.650261e+00, 1.147961e+00, 9.278579e+00
5.102826e+00, 4.854390e+00, 1.415061e+00, 9.362956e+00
5.136959e+00, 4.958141e+00, 1.550687e+00, 9.430997e+00
5.213694e+00, 5.071592e+00, 2.009672e+00, 9.345008e+00
5.236832e+00, 5.023324e+00, 1.795394e+00, 9.483826e+00
5.241636e+00, 4.975610e+00, 2.376482e+00, 9.199980e+00
5.253833e+00, 4.944333e+00, 2.991253e+00, 9.073326e+00
5.263643e+00, 4.957246e+00, 3.053840e+00, 9.028410e+00
5.258448e+00, 4.938110e+00, 3.145916e+00, 9.084373e+00
5.256488e+00, 4.919361e+00, 2.918177e+00, 9.054373e+00
