6.000000e+00, 4.000000e+00, 0.000000e+00, 9.000000e+00
5.254952e+00, 4.096267e+00, 4.961499e-01, 9.032030e+00
5.088213e+00, 3.667475e+00, 8.688569e-02, 8.952234e+00
5.049660e+00, 4.212533e+00, 5.186555e-01, 8.533278e+00
4.987595e+00, 4.453761e+00, 1.135359e+00, 8.504865e+00
5.022021e+00, 4.392756e+00, 1.279280e+00, 8.419712e+00
5.009319e+00, 4.812630e+00, 8.281176e-01, 8.509987e+00
4.996600e+00, 4.402427e+00, 1.261802e+00, 8.400159e+00
4.999132e+00, 4.394337e+00, 9.653585e-01, 8.578009e+00
5.009337e+00, 4.483724e+00, 1.032934e+00, 8.629010e+00
5.033142e+00, 4.495628e+00, 1.066590e+00, 8.794629e+00
5.029952e+00, 4.414533e+00, 9.906303e-01, 8.840997e+00
5.056090e+00, 4.403030e+00, 8.921241e-01, 8.975384e+00
5.094530e+00, 4.375347e+00, 8.500474e-01, 9.151829e+00
5.107151e+00, 4.390694e+00, 7.495293e-01, 9.165243e+00
5.101793e+00, 4.398020e+00, 9.116189e-01, 9.161076e+00
5.101462e+00, 4.346919e+00, 7.015113e-01, 9.318385e+00
