% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=5, Mon Feb 22 23:38:17 2021
1 40 1.3613653243319537 1.0000375007031337 1.0 1.0 1.0000125000781253 1.0000250003125026 1.0000375007031337
2 80 1.4022914839135672 1.2177496179288338 0.6342543581411666 0.6342543581411666 0.8906051962222081 0.9744294354961315 1.2177496179288338
3 120 1.4864274247288978 1.2983448637176063 0.3971380938257507 0.3971380938257507 0.8588005184957769 0.8724166155765989 1.2983448637176063
4 160 1.654095277498214 1.4355968497003915 0.2583203909515839 0.2583203909515839 0.7670408643969983 0.8871476799523618 1.4355968497003915
5 200 1.5978146182411137 1.623681042236862 0.18266432930199983 0.18266432930199983 0.7518002965386592 0.8586430487698163 1.623681042236862
6 240 1.8297913309539877 1.5283872860317989 0.1340459010094026 0.1340459010094026 0.7450963937859791 0.7910001219247688 1.5283872860317989
7 280 1.6357033551924138 1.5323827043787495 0.10208841568078474 0.10208841568078474 0.7189975292653347 0.8153807847299936 1.5323827043787495
8 320 1.388543535134289 1.2415692634323667 0.08853517370024039 0.08853517370024039 0.6157983967633682 0.7302769801803403 1.2415692634323667
9 360 1.2700936224086623 1.000162322687023 0.08114590392040477 0.08114590392040477 0.5414383865823569 0.6330323339125035 1.000162322687023
10 400 1.1610651967517707 0.8424217756106045 0.07738211178714575 0.07738211178714575 0.4546535935210755 0.5800185948393881 0.8424217756106045
11 440 1.1108337956465268 0.7590236542277677 0.076734759155486 0.076734759155486 0.40824355998119305 0.5041318590186513 0.7590236542277677
12 480 1.0748868932745692 0.6862563752806092 0.08248483064255599 0.08248483064255599 0.3726846478783821 0.4316591501464145 0.6862563752806092
13 520 0.9435810558376992 0.6658169797770827 0.08252265872204037 0.08252265872204037 0.37570919412484327 0.40728982879273457 0.6658169797770827
14 560 0.9072417503903246 0.6110274861512236 0.0769812581226157 0.0769812581226157 0.33459556732110685 0.38950466697411457 0.6110274861512236
15 600 0.8447550040125896 0.5599766296749195 0.07248476492837513 0.07248476492837513 0.28904676594039236 0.35388177290641787 0.5599766296749195
16 640 0.7338220171419056 0.5008159235808834 0.05495475634323794 0.05495475634323794 0.25850417842759643 0.3116159687167432 0.5008159235808834
17 680 0.6025939593379809 0.45072939665165945 0.040364052709312676 0.040364052709312676 0.2301685467867964 0.27821136639193234 0.45072939665165945
18 720 0.5963237552191593 0.39855184422232753 0.02982207470296568 0.02982207470296568 0.22254397174041507 0.2571813776176841 0.39855184422232753
19 760 0.7168359253818085 0.36392046628517394 0.028137546286962373 0.028137546286962373 0.20706691830193297 0.2588839389404288 0.36392046628517394
20 800 0.7110254385069069 0.4046739977450902 0.02575744684878474 0.02575744684878474 0.1869062344051059 0.24629809660464883 0.4046739977450902
21 840 0.609118591073277 0.4141167709309788 0.02118774984525986 0.02118774984525986 0.18926303671145772 0.2108836305398408 0.4141167709309788
22 880 0.5281858967891683 0.40304003901885643 0.016600678741012325 0.016600678741012325 0.16944179149627037 0.19373386628621603 0.40304003901885643
23 920 0.5250290430934502 0.3620851704071285 0.013570671667796167 0.013570671667796167 0.1719574304977995 0.17870148800441074 0.3620851704071285
24 960 0.5080196242033498 0.3538128569803022 0.014476608687855273 0.014476608687855273 0.13344892079563628 0.17252597865487265 0.3538128569803022
25 1000 0.46741574349694787 0.3512555165483732 0.011279025599993591 0.011279025599993591 0.11949944651298132 0.15516926751063947 0.3512555165483732
26 1040 0.4139686707164247 0.3288877985553259 0.009585969707791754 0.009585969707791754 0.10874524035383479 0.14405827257444073 0.3288877985553259
27 1080 0.4220961010180348 0.30438273797839005 0.008107859039999924 0.008107859039999924 0.1232786215351444 0.12839744294593694 0.30438273797839005
28 1120 0.3946622609745627 0.2981168250069535 0.008321162509809769 0.008321162509809769 0.1027386071331853 0.132958549989344 0.2981168250069535
29 1160 0.3474456609804752 0.27597078698533495 0.008371996795299446 0.008371996795299446 0.0969043819423106 0.11976114319433848 0.27597078698533495
30 1200 0.42314631571818084 0.2479028109218264 0.008689795131567995 0.008689795131567995 0.09003900985048077 0.09915716417387713 0.2479028109218264
31 1240 0.35853225540666045 0.2643737630096938 0.009258179443806793 0.009258179443806793 0.087865850394336 0.09713509221035786 0.2643737630096938
32 1280 0.32728751745476753 0.2270580656128981 0.008247165462204253 0.008247165462204253 0.07933890395171596 0.0971111746926227 0.2270580656128981
33 1320 0.3106331031362639 0.2192415144309052 0.008215693415292585 0.008215693415292585 0.07563886440827586 0.08630191556843274 0.2192415144309052
34 1360 0.2846835347056439 0.20875855712480051 0.0076548155732436025 0.0076548155732436025 0.06962842016119254 0.09247826919684336 0.20875855712480051
