% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=5, Tue Feb  9 04:49:28 2021, <python>{}</python>
1 40 1.4055557645382981 1.0000375007031337 -9.0 -9.0000000000000000e+00 -3.0 -1.0   
2 80 1.5140762874327376 1.9294592344962986 -9.0 -9.0000000000000000e+00 -4.0 -1.0   
3 120 1.5321670112873398 3.210867428093752 -9.0 -9.0000000000000000e+00 -5.0 -1.0   
4 160 1.7842429345482382 4.355044392207703 -10.0 -1.0000000000000000e+01 -6.0 -2.0   
5 200 1.7089716224382616 6.893099286117564 -10.0 -1.0000000000000000e+01 -7.0 -3.0   
6 240 1.5723896819168408 8.250667077454642 -11.0 -1.1000000000000000e+01 -8.0 -3.0   
7 280 1.5376888263107447 8.882744012064688 -11.0 -1.0000000000000000e+01 -8.0 -2.0   
8 320 1.5959208786798502 9.517658741277767 -11.0 -1.1000000000000000e+01 -8.0 -2.0   
9 360 1.5672303241119732 7.37845178072217 -11.0 -1.1000000000000000e+01 -8.5 -3.0   
10 400 1.5031193804487357 7.467996069423731 -12.0 -1.2000000000000000e+01 -8.5 -5.0   
11 440 1.3598126527613723 6.309360435739586 -12.0 -1.2000000000000000e+01 -8.5 -3.0   
12 480 1.428986794377087 5.908044669797888 -12.0 -1.1000000000000000e+01 -9.0 -1.5   
13 520 1.3777541771504322 6.29376116463333 -12.0 -1.1500000000000000e+01 -9.0 -5.0   
14 560 1.2647917516436742 6.3643237020927685 -12.0 -1.1500000000000000e+01 -9.0 -5.0   
15 600 1.0522198053814469 7.144210403495368 -12.0 -1.2000000000000000e+01 -9.0 -2.0   
16 640 1.1814871818568038 7.133181920573476 -12.0 -1.1000000000000000e+01 -9.0 -2.0   
17 680 1.3291070688568534 6.228948097654641 -12.0 -1.2000000000000000e+01 -9.0 -3.0   
18 720 1.1429738757137506 7.9889755946206 -12.0 -1.2000000000000000e+01 -9.0 -7.0   
19 760 0.9957750992846425 10.140567131015711 -12.0 -1.2000000000000000e+01 -10.0 -7.5   
20 800 0.9407542574173127 14.836579549301522 -12.0 -1.2000000000000000e+01 -10.0 -9.0   
21 840 0.891792743657041 20.849085297071152 -12.0 -1.2000000000000000e+01 -10.5 -9.0   
22 880 0.8952772407837997 28.10046365451814 -12.0 -1.2000000000000000e+01 -11.0 -9.5   
23 920 0.8936433290040177 34.2379784196508 -12.0 -1.2000000000000000e+01 -11.0 -10.0   
24 960 1.0771203002378082 40.867224152924464 -12.0 -1.2000000000000000e+01 -11.0 -10.0   
25 1000 1.0867290757742578 57.631906209467815 -12.5 -1.2500000000000000e+01 -11.0 -10.0   
26 1040 1.3207842185812722 72.15057538162962 -12.5 -1.2000000000000000e+01 -11.5 -10.0   
27 1080 1.2784057661631862 108.70446585174037 -12.5 -1.2000000000000000e+01 -11.5 -10.0   
28 1120 1.5397194124957048 132.04792277312336 -12.5 -1.2000000000000000e+01 -11.5 -10.0   
29 1160 1.5467037165520983 195.40969888907867 -12.5 -1.2000000000000000e+01 -11.5 -10.0   
30 1200 1.4439631900004828 209.09698232825667 -12.5 -1.2000000000000000e+01 -12.0 -10.0   
31 1240 1.5242568064785138 173.0425725890314 -12.5 -1.2000000000000000e+01 -12.0 -10.0   
32 1280 1.4000959138009754 230.91858431110853 -12.5 -1.2000000000000000e+01 -11.5 -10.5   
33 1320 1.4282544121682226 205.86352554226474 -12.5 -1.2000000000000000e+01 -12.0 -11.0   
34 1360 1.4585063168885455 244.31792828385596 -12.5 -1.2000000000000000e+01 -12.0 -11.0   
35 1400 1.3997944025593942 304.8875417965089 -12.5 -1.2000000000000000e+01 -12.0 -11.0   
36 1440 1.447510985938249 263.7978010967129 -12.5 -1.2000000000000000e+01 -12.0 -10.5   
37 1480 1.3407856313464996 345.21966092002066 -12.5 -1.2500000000000000e+01 -12.0 -11.0   
38 1520 1.3799613016184793 402.7742669905242 -12.5 -1.2000000000000000e+01 -12.0 -11.0   
39 1560 1.39403011333303 505.7980883443819 -12.5 -1.2000000000000000e+01 -12.0 -11.0   
