5.229384e+00, 5.609362e+00, 1.808264e+00, 5.400000e+00
5.085804e+00, 6.629515e+00, 1.840795e+00, 5.440766e+00
4.962782e+00, 7.421207e+00, 1.575037e+00, 5.124153e+00
4.986323e+00, 8.177649e+00, 1.792107e+00, 5.305514e+00
5.046090e+00, 9.179358e+00, 2.496852e+00, 5.369779e+00
5.090994e+00, 9.654799e+00, 2.801323e+00, 5.279043e+00
5.025682e+00, 9.849530e+00, 2.677943e+00, 5.565327e+00
4.996449e+00, 9.920321e+00, 2.714360e+00, 5.954754e+00
5.077093e+00, 9.862568e+00, 2.471545e+00, 6.219028e+00
5.056267e+00, 9.881087e+00, 2.094340e+00, 6.168063e+00
5.018941e+00, 9.942537e+00, 1.844489e+00, 6.301702e+00
5.064195e+00, 9.987872e+00, 1.911216e+00, 6.185762e+00
5.115419e+00, 9.972986e+00, 1.523736e+00, 6.318867e+00
5.163365e+00, 9.945375e+00, 1.728583e+00, 6.352511e+00
5.108876e+00, 9.916297e+00, 1.931328e+00, 6.298345e+00
5.131883e+00, 9.932941e+00, 1.800659e+00, 6.389620e+00
5.208064e+00, 9.954951e+00, 1.683406e+00, 6.500087e+00
5.202643e+00, 9.932822e+00, 1.747457e+00, 6.716840e+00
5.189918e+00, 9.902763e+00, 1.659438e+00, 6.571076e+00
5.191566e+00, 9.933031e+00, 1.665679e+00, 6.673143e+00
5.186080e+00, 9.955403e+00, 1.544119e+00, 6.622539e+00
5.180317e+00, 9.958530e+00, 1.384304e+00, 6.685942e+00
5.180428e+00, 9.976560e+00, 1.247667e+00, 6.681213e+00
5.175139e+00, 9.979873e+00, 1.147740e+00, 6.814020e+00
5.169761e+00, 9.995528e+00, 8.524383e-01, 6.936267e+00
5.168872e+00, 9.999689e+00, 7.801498e-01, 6.890402e+00
5.163417e+00, 9.981547e+00, 4.289327e-01, 7.124012e+00
5.159477e+00, 9.982606e+00, 2.391886e-01, 7.271431e+00
5.152608e+00, 9.936412e+00, 2.641640e-01, 7.463598e+00
5.154184e+00, 9.952351e+00, 3.153840e-01, 7.399351e+00
5.157607e+00, 9.982167e+00, 1.226577e-02, 7.359363e+00
5.156193e+00, 9.952237e+00, 4.154064e-01, 7.388563e+00
5.156984e+00, 9.976181e+00, 2.688855e-01, 7.421678e+00
5.159184e+00, 9.993243e+00, 2.599529e-02, 7.364549e+00
5.158273e+00, 9.972785e+00, 3.515023e-01, 7.393671e+00
5.159946e+00, 9.977107e+00, 2.619383e-01, 7.336201e+00
5.159980e+00, 9.983915e+00, 1.868684e-02, 7.336997e+00
5.158839e+00, 9.969245e+00, 3.024138e-01, 7.336444e+00
5.158265e+00, 9.945874e+00, 7.333185e-01, 7.351185e+00
