6.000000e+00, 5.000000e+00, 3.000000e+00
5.135571e+00, 5.520135e+00, 3.159751e+00
4.983798e+00, 6.085099e+00, 4.009161e+00
5.035165e+00, 6.907685e+00, 4.992738e+00
5.229871e+00, 6.312282e+00, 5.412983e+00
4.905382e+00, 6.421032e+00, 4.141205e+00
4.899844e+00, 6.153012e+00, 3.533175e+00
5.034341e+00, 5.377287e+00, 3.642291e+00
5.119320e+00, 4.399350e+00, 3.124394e+00
5.074015e+00, 4.480415e+00, 2.634325e+00
5.021404e+00, 4.737813e+00, 2.364467e+00
5.019914e+00, 4.406241e+00, 1.705689e+00
4.967350e+00, 3.710470e+00, 1.124401e+00
5.021413e+00, 4.025897e+00, 1.232805e+00
5.065798e+00, 4.517428e+00, 1.956225e+00
5.093445e+00, 4.399388e+00, 1.812412e+00
5.087510e+00, 3.450690e+00, 5.955605e-01
5.012381e+00, 3.489849e+00, 5.933947e-01
4.999847e+00, 3.034116e+00, 2.651148e-01
5.039677e+00, 2.578635e+00, 1.285051e-02
5.066210e+00, 3.021574e+00, 2.495968e-01
5.072456e+00, 2.960887e+00, 4.230374e-03
5.075751e+00, 2.734774e+00, 8.928031e-02
5.059612e+00, 2.615425e+00, 1.854202e-01
5.061751e+00, 2.811500e+00, 8.895258e-02
5.053360e+00, 2.986904e+00, 1.515713e-02
5.057270e+00, 2.944239e+00, 1.187504e-01
5.058682e+00, 2.934422e+00, 1.692404e-01
5.056747e+00, 2.833826e+00, 2.188078e-01
5.058291e+00, 2.937611e+00, 2.426545e-01
5.062564e+00, 2.839449e+00, 2.572729e-01
5.063071e+00, 2.900459e+00, 2.097705e-01
5.065187e+00, 2.751275e+00, 2.452802e-01
5.065107e+00, 2.663322e+00, 2.453773e-01
5.068072e+00, 2.923143e+00, 1.870671e-01
5.065601e+00, 2.931869e+00, 1.887379e-01
5.065037e+00, 2.774547e+00, 2.365584e-01
5.065410e+00, 2.709119e+00, 2.372733e-01
5.065786e+00, 2.811327e+00, 2.080782e-01
5.066850e+00, 2.838825e+00, 1.955300e-01
5.066039e+00, 2.839181e+00, 1.999577e-01
5.066278e+00, 2.807581e+00, 2.043520e-01
5.066671e+00, 2.825274e+00, 1.978954e-01
5.066932e+00, 2.869447e+00, 1.879096e-01
5.066709e+00, 2.909202e+00, 1.800340e-01
5.067067e+00, 2.909507e+00, 1.767724e-01
5.066965e+00, 2.878127e+00, 1.833066e-01
5.067011e+00, 2.851377e+00, 1.891905e-01
5.066921e+00, 2.851961e+00, 1.875333e-01
5.066885e+00, 2.862599e+00, 1.847672e-01
