% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=5, Tue Jan  5 23:29:32 2021
1 20 2.0175243647574232 1.0000250003125026 1.0 1.0 1.0000250003125026
2 40 1.6984883803648032 0.9417168137347018 0.8323655630135344 0.8323655630135344 0.9417168137347018
3 60 2.0522160069483206 0.7728532789052973 0.5662462406922191 0.5662462406922191 0.7728532789052973
4 80 2.9513968821108274 0.9528276513984192 0.45924875460167164 0.45924875460167164 0.9528276513984192
5 100 3.6116620548373084 1.0644185598630265 0.411253608069026 0.411253608069026 1.0644185598630265
6 120 6.068440026297417 1.194006676740393 0.3291160636266219 0.3291160636266219 1.194006676740393
7 140 7.22909742085761 1.4131639264217397 0.2716638097072104 0.2716638097072104 1.4131639264217397
8 160 7.070436424774818 1.2875893350079988 0.2053241845959089 0.2053241845959089 1.2875893350079988
9 180 5.871791831973836 1.337170735109211 0.15902822089917193 0.15902822089917193 1.337170735109211
10 200 5.628239708577542 1.372482932013217 0.12893598331372594 0.12893598331372594 1.372482932013217
11 220 5.775355644467952 1.2870938784913009 0.1268978129744585 0.1268978129744585 1.2870938784913009
12 240 5.1711671627517495 1.2951703283776486 0.10902892411899989 0.10902892411899989 1.2951703283776486
13 260 5.133307364114691 0.9758837075396125 0.09724162862949493 0.09724162862949493 0.9758837075396125
14 280 4.44606574472085 0.781859801685272 0.0873657340567931 0.0873657340567931 0.781859801685272
15 300 4.132432711138413 0.5456208719541934 0.0766425184239643 0.0766425184239643 0.5456208719541934
16 320 3.8817350750739292 0.39571210090548176 0.06701768455828352 0.06701768455828352 0.39571210090548176
17 340 3.111239475866041 0.33577346095973887 0.05495903402537042 0.05495903402537042 0.33577346095973887
18 360 3.418734417605455 0.2820221296117199 0.041300766102973285 0.041300766102973285 0.2820221296117199
19 380 2.9420931098905854 0.29143096142556396 0.032157427372424156 0.032157427372424156 0.29143096142556396
20 400 2.389661201288276 0.21526143227298541 0.02468381293727576 0.02468381293727576 0.21526143227298541
21 420 1.916285708333232 0.14163766734792155 0.020965118664135744 0.020965118664135744 0.14163766734792155
22 440 1.7693051977448881 0.08884581477510156 0.01784880904370936 0.01784880904370936 0.08884581477510156
23 460 1.5905893620033515 0.06799562389552148 0.01564292692337356 0.01564292692337356 0.06799562389552148
24 480 1.345164386201932 0.051501031962741084 0.013483225552343216 0.013483225552343216 0.051501031962741084
25 500 1.6428980686374188 0.03749097711658332 0.01152496761680135 0.01152496761680135 0.03749097711658332
26 520 1.734283395338681 0.05261146486123625 0.008945644057032489 0.008945644057032489 0.05261146486123625
27 540 1.6446677399241003 0.04386858088054613 0.007433503586809534 0.007433503586809534 0.04386858088054613
28 560 1.2807533936084492 0.044314420691489505 0.005644105666786803 0.005644105666786803 0.044314420691489505
29 580 1.0155955272386687 0.033574452115797106 0.004126113464301775 0.004126113464301775 0.033574452115797106
30 600 0.8113149795947537 0.028431783325859265 0.0034061758107989167 0.0034061758107989167 0.028431783325859265
31 620 0.60996684166727 0.02166706619522333 0.0028143159781870786 0.0028143159781870786 0.02166706619522333
32 640 0.4790197280870836 0.013227144235786614 0.0023212224608349552 0.0023212224608349552 0.013227144235786614
33 660 0.4459132778072585 0.008477464252356199 0.001929688574499698 0.001929688574499698 0.008477464252356199
34 680 0.36893552953662223 0.006977472563485873 0.0016395525234665107 0.0016395525234665107 0.006977472563485873
35 700 0.3563485770566333 0.00705208971482829 0.0012644229353268477 0.0012644229353268477 0.00705208971482829
36 720 0.3604935121572207 0.006933811933096542 0.0010563576470351938 0.0010563576470351938 0.006933811933096542
37 740 0.27009981970456 0.00689905251180876 0.0008941223666517512 0.0008941223666517512 0.00689905251180876
38 760 0.2963620089213348 0.00506605634748183 0.000700172028551957 0.000700172028551957 0.00506605634748183
39 780 0.31346320389159293 0.0050982118257303505 0.0006268671396100761 0.0006268671396100761 0.0050982118257303505
40 800 0.24500891199629676 0.004623990144965192 0.0005305145548918281 0.0005305145548918281 0.004623990144965192
41 820 0.2647031028228025 0.003268022221114413 0.0004209870567352788 0.0004209870567352788 0.003268022221114413
42 840 0.25449493666341055 0.0027732701912972055 0.0004044857306302079 0.0004044857306302079 0.0027732701912972055
43 860 0.2964582203486361 0.002416059756998756 0.00032017356669479736 0.00032017356669479736 0.002416059756998756
44 880 0.28749824239849603 0.002497069917991708 0.0002711353562375604 0.0002711353562375604 0.002497069917991708
45 900 0.2945202301978848 0.0018503501602569895 0.0002567208057616561 0.0002567208057616561 0.0018503501602569895
