6.000000e+00, 6.000000e+00
6.000000e+00, 6.000000e+00
4.900098e+00, 5.997449e+00
4.938019e+00, 6.355264e+00
4.903683e+00, 7.402866e+00
4.776224e+00, 9.187230e+00
4.691346e+00, 9.927842e+00
4.871584e+00, 5.162742e+00
5.141604e+00, 1.482674e+00
5.177956e+00, 9.053915e-01
5.072279e+00, 2.008780e+00
4.753960e+00, 2.231202e+00
4.704267e+00, 1.698270e+00
4.847939e+00, 2.945199e+00
4.660228e+00, 4.152396e-01
4.580475e+00, 3.109876e-01
4.466770e+00, 9.104703e-02
4.387110e+00, 4.812304e-01
4.431164e+00, 5.377355e-01
4.423427e+00, 1.065864e+00
4.422330e+00, 1.146023e+00
4.432483e+00, 9.905540e-01
4.439851e+00, 9.563700e-01
4.453041e+00, 9.078611e-01
4.459362e+00, 8.793500e-01
4.463080e+00, 8.695943e-01
4.465857e+00, 8.298614e-01
4.465110e+00, 8.018022e-01
4.462528e+00, 8.473127e-01
4.464156e+00, 8.390921e-01
4.464848e+00, 8.334897e-01
4.464694e+00, 8.308388e-01
4.464680e+00, 8.307293e-01
4.464592e+00, 8.318318e-01
4.464721e+00, 8.301050e-01
4.464832e+00, 8.305809e-01
4.464903e+00, 8.294287e-01
4.464963e+00, 8.285021e-01
4.464925e+00, 8.289569e-01
4.464960e+00, 8.281870e-01
4.465000e+00, 8.275728e-01
4.464967e+00, 8.278145e-01
4.464967e+00, 8.274467e-01
4.464931e+00, 8.278751e-01
4.464906e+00, 8.282648e-01
4.464906e+00, 8.279047e-01
