% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=5, Tue Mar  2 17:36:40 2021
1 40 -0.21776988788515683 -0.20181328273262414 0.10808372248709894 0.1573205165790316 0.8146549005600007 0.9257405013747327 1.0723899183622607 1.1529621763540288
2 80 -0.3064515417185813 -0.17880747524911803 0.16407430103056017 0.19662619842760637 0.8146549005600007 0.9257405013747327 1.0723899183622607 1.1529621763540288
3 120 -0.31925295341583415 -0.1891577014322391 0.06433465432745564 0.23990063928577549 0.8146549005600007 0.9257405013747327 1.0723899183622607 1.1529621763540288
4 160 -0.3338340289653438 -0.12790831218266885 0.04433986218576012 0.08514523163380816 0.8146549005600007 0.9257405013747327 1.0723899183622607 1.1529621763540288
5 200 -0.34489844373011497 -0.1485571849797342 0.07971977137458316 0.13928324820343058 0.7924354545462104 0.9732697734901194 0.9865837350269668 1.2047591179023602
6 240 -0.3957851630299988 -0.13155104983307597 0.1952540004666344 0.20656537864960958 0.7924354545462104 0.9732697734901194 0.9865837350269668 1.2047591179023602
7 280 -0.5352238840939298 -0.39307032192292635 0.2875879836863639 0.3236568867118153 0.7924354545462104 0.9732697734901194 0.9865837350269668 1.2047591179023602
8 320 -0.4922106229681182 -0.25882953519294744 0.3493658204775298 0.3847240999966723 0.7924354545462104 0.9732697734901194 0.9865837350269668 1.2047591179023602
9 360 -0.5771186539430684 -0.38694268269121224 0.38816305043952737 0.4773607914064625 0.5834185400644745 0.8177429333588428 0.8975534120295235 1.4782818319268063
10 400 -0.5398396960338276 -0.28353713951892145 0.21570563821753247 0.3615756031212063 0.5834185400644745 0.8177429333588428 0.8975534120295235 1.4782818319268063
11 440 -0.6395440125027555 -0.3272685312251253 0.20680002506313735 0.4100356449830068 0.5834185400644745 0.8177429333588428 0.8975534120295235 1.4782818319268063
12 480 -0.6573282605483968 -0.31421328136217486 0.1434538978330837 0.38317728321401007 0.5834185400644745 0.8177429333588428 0.8975534120295235 1.4782818319268063
13 520 -0.7261264061164364 -0.40020885243307314 0.1840542178803806 0.45307651063877713 0.5036195593150704 0.8120590249248572 0.999184469014175 1.4451843745329678
14 560 -0.8128684259842102 -0.10146289051089186 0.1287171340568518 0.1617749847170715 0.5036195593150704 0.8120590249248572 0.999184469014175 1.4451843745329678
15 600 -0.8066436023885277 -0.28742216263524756 0.13669686117858965 0.3274341904085141 0.5036195593150704 0.8120590249248572 0.999184469014175 1.4451843745329678
16 640 -0.852630930414622 -0.39676996430167155 0.1666785489095861 0.47275515050202266 0.5036195593150704 0.8120590249248572 0.999184469014175 1.4451843745329678
17 680 -0.8931807961907564 -0.39578662939756637 0.19707052036717024 0.5090205424513149 0.295105908330187 0.8122843965562433 1.0008819914321074 1.5004472004061902
18 720 -0.909154441417116 -0.31240205538525273 0.09150919929352005 0.44784961019643704 0.295105908330187 0.8122843965562433 1.0008819914321074 1.5004472004061902
19 760 -0.9279192340762777 -0.05994334114690301 0.11548920073706748 0.20364187335987755 0.295105908330187 0.8122843965562433 1.0008819914321074 1.5004472004061902
20 800 -0.9317263833426122 -0.20287348495781024 0.06391640069696308 0.31047900563907277 0.295105908330187 0.8122843965562433 1.0008819914321074 1.5004472004061902
21 840 -0.9350723760444505 -0.08568951482277448 0.04052275065756027 0.23129126974806877 0.2308956956102655 0.9796778734398863 0.9990930845744868 1.4102239008031285
22 880 -0.9552609618542428 -0.22096180281685313 0.22179833064755794 0.26108741817975006 0.2308956956102655 0.9796778734398863 0.9990930845744868 1.4102239008031285
