5.294620e-01, -1.796733e-02, -3.703159e-02, 2.031247e-02, -1.796733e-02, 1.022299e+00, 9.942620e-03, 6.104215e-03, -3.703159e-02, 9.942620e-03, 8.560463e-01, -2.502836e-02, 2.031247e-02, 6.104215e-03, -2.502836e-02, 7.390055e-01
2.863350e-01, 5.145356e-02, -5.571835e-02, -1.618369e-02, 5.145356e-02, 8.358332e-01, -5.747663e-02, -4.996735e-02, -5.571835e-02, -5.747663e-02, 7.111566e-01, 1.193309e-02, -1.618369e-02, -4.996735e-02, 1.193309e-02, 8.889902e-01
2.390937e-01, 7.040938e-02, 5.170734e-02, -2.691139e-02, 7.040938e-02, 1.120163e+00, 1.008983e-01, -1.158904e-02, 5.170734e-02, 1.008983e-01, 9.249787e-01, -7.527405e-02, -2.691139e-02, -1.158904e-02, -7.527405e-02, 6.235280e-01
1.837337e-01, 2.793311e-02, 3.655929e-02, -4.245003e-02, 2.793311e-02, 1.153311e+00, 1.398446e-01, 4.749760e-02, 3.655929e-02, 1.398446e-01, 7.831579e-01, -6.298891e-02, -4.245003e-02, 4.749760e-02, -6.298891e-02, 5.789086e-01
1.344688e-01, 1.932523e-02, -2.148396e-02, -3.281002e-02, 1.932523e-02, 9.000956e-01, 1.351251e-01, 6.593233e-02, -2.148396e-02, 1.351251e-01, 6.422960e-01, 5.543938e-02, -3.281002e-02, 6.593233e-02, 5.543938e-02, 6.471957e-01
1.413780e-01, 3.186845e-02, -6.394617e-02, 2.019862e-02, 3.186845e-02, 6.998498e-01, 2.721584e-03, 1.037310e-01, -6.394617e-02, 2.721584e-03, 8.904937e-01, -1.414974e-01, 2.019862e-02, 1.037310e-01, -1.414974e-01, 4.854390e-01
1.130647e-01, 4.894322e-02, -1.253518e-02, 1.298510e-02, 4.894322e-02, 6.943866e-01, 2.433850e-01, -9.588770e-03, -1.253518e-02, 2.433850e-01, 8.998130e-01, -1.040272e-01, 1.298510e-02, -9.588770e-03, -1.040272e-01, 4.164445e-01
9.609831e-02, 7.414645e-02, -1.927524e-02, -2.613246e-02, 7.414645e-02, 5.733159e-01, 1.887830e-01, -4.519774e-02, -1.927524e-02, 1.887830e-01, 8.308715e-01, 1.224858e-02, -2.613246e-02, -4.519774e-02, 1.224858e-02, 4.599232e-01
1.012538e-01, 7.394441e-02, -4.138623e-02, -7.773811e-03, 7.394441e-02, 4.366939e-01, 1.520258e-01, -3.619416e-02, -4.138623e-02, 1.520258e-01, 7.134315e-01, 2.106762e-03, -7.773811e-03, -3.619416e-02, 2.106762e-03, 3.532520e-01
9.553453e-02, 5.275906e-02, -5.347495e-02, -1.570118e-02, 5.275906e-02, 3.679864e-01, 1.288337e-01, -4.675208e-02, -5.347495e-02, 1.288337e-01, 6.357727e-01, 1.046430e-02, -1.570118e-02, -4.675208e-02, 1.046430e-02, 2.667664e-01
8.946069e-02, 3.098036e-02, -2.475031e-02, 1.573671e-02, 3.098036e-02, 3.025916e-01, 8.853994e-02, -1.987312e-02, -2.475031e-02, 8.853994e-02, 4.886947e-01, 5.791322e-02, 1.573671e-02, -1.987312e-02, 5.791322e-02, 2.510029e-01
7.397208e-02, 2.088938e-02, -6.972062e-02, -2.330340e-02, 2.088938e-02, 2.489669e-01, 1.950081e-02, -2.020164e-02, -6.972062e-02, 1.950081e-02, 5.400048e-01, 4.080452e-02, -2.330340e-02, -2.020164e-02, 4.080452e-02, 2.802016e-01
