% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=5, Thu Jan 21 14:16:04 2021
1 50 -0.09203270817616771 -0.04831346219191883 0.03619886212763941 0.09345389820986197 0.9356148725623479 0.9448798581452513 1.0051370965123998 1.0205247741103367 1.0863035793705274
2 100 -0.09203270817616771 -0.04831346219191883 0.03619886212763941 0.09345389820986197 0.9356148725623479 0.9448798581452513 1.0051370965123998 1.0205247741103367 1.0863035793705274
3 150 -0.09203270817616771 -0.04831346219191883 0.03619886212763941 0.09345389820986197 0.9356148725623479 0.9448798581452513 1.0051370965123998 1.0205247741103367 1.0863035793705274
4 200 -0.09203270817616771 -0.04831346219191883 0.03619886212763941 0.09345389820986197 0.9356148725623479 0.9448798581452513 1.0051370965123998 1.0205247741103367 1.0863035793705274
5 250 -0.09203270817616771 -0.04831346219191883 0.03619886212763941 0.09345389820986197 0.9356148725623479 0.9448798581452513 1.0051370965123998 1.0205247741103367 1.0863035793705274
6 300 -0.3386240178383211 -0.1505167480133888 0.04761317986651867 0.21895223210354006 0.7537600084077807 0.8161918428515907 1.006991613758452 1.1154436623620372 1.227774430139405
7 350 -0.3386240178383211 -0.1505167480133888 0.04761317986651867 0.21895223210354006 0.7537600084077807 0.8161918428515907 1.006991613758452 1.1154436623620372 1.227774430139405
8 400 -0.3386240178383211 -0.1505167480133888 0.04761317986651867 0.21895223210354006 0.7537600084077807 0.8161918428515907 1.006991613758452 1.1154436623620372 1.227774430139405
9 450 -0.3386240178383211 -0.1505167480133888 0.04761317986651867 0.21895223210354006 0.7537600084077807 0.8161918428515907 1.006991613758452 1.1154436623620372 1.227774430139405
10 500 -0.3386240178383211 -0.1505167480133888 0.04761317986651867 0.21895223210354006 0.7537600084077807 0.8161918428515907 1.006991613758452 1.1154436623620372 1.227774430139405
11 550 -0.4382244464401408 -0.16637473222933952 0.18782216491858858 0.45706522327890337 0.6149626455426079 0.7658080993361855 0.9772872635246174 1.1355946505741734 1.3381678869701743
12 600 -0.4382244464401408 -0.16637473222933952 0.18782216491858858 0.45706522327890337 0.6149626455426079 0.7658080993361855 0.9772872635246174 1.1355946505741734 1.3381678869701743
13 650 -0.4382244464401408 -0.16637473222933952 0.18782216491858858 0.45706522327890337 0.6149626455426079 0.7658080993361855 0.9772872635246174 1.1355946505741734 1.3381678869701743
14 700 -0.4382244464401408 -0.16637473222933952 0.18782216491858858 0.45706522327890337 0.6149626455426079 0.7658080993361855 0.9772872635246174 1.1355946505741734 1.3381678869701743
15 750 -0.4382244464401408 -0.16637473222933952 0.18782216491858858 0.45706522327890337 0.6149626455426079 0.7658080993361855 0.9772872635246174 1.1355946505741734 1.3381678869701743
16 800 -0.4676285083325558 -0.1785947778108865 0.22509444054288355 0.5682334044094814 0.6201595159797099 0.8069314842812518 0.9249907916212207 0.9989625191557131 1.4528350474687364
17 850 -0.4676285083325558 -0.1785947778108865 0.22509444054288355 0.5682334044094814 0.6201595159797099 0.8069314842812518 0.9249907916212207 0.9989625191557131 1.4528350474687364
18 900 -0.4676285083325558 -0.1785947778108865 0.22509444054288355 0.5682334044094814 0.6201595159797099 0.8069314842812518 0.9249907916212207 0.9989625191557131 1.4528350474687364
19 950 -0.4676285083325558 -0.1785947778108865 0.22509444054288355 0.5682334044094814 0.6201595159797099 0.8069314842812518 0.9249907916212207 0.9989625191557131 1.4528350474687364
20 1000 -0.4676285083325558 -0.1785947778108865 0.22509444054288355 0.5682334044094814 0.6201595159797099 0.8069314842812518 0.9249907916212207 0.9989625191557131 1.4528350474687364
21 1050 -0.34643808522138186 -0.07500058355952567 0.11987747994737093 0.40272363437565056 0.6076159396393154 0.8727415902508452 1.0360182716840818 1.0658023061854325 1.2883542103820669
22 1100 -0.34643808522138186 -0.07500058355952567 0.11987747994737093 0.40272363437565056 0.6076159396393154 0.8727415902508452 1.0360182716840818 1.0658023061854325 1.2883542103820669
23 1150 -0.34643808522138186 -0.07500058355952567 0.11987747994737093 0.40272363437565056 0.6076159396393154 0.8727415902508452 1.0360182716840818 1.0658023061854325 1.2883542103820669
24 1200 -0.34643808522138186 -0.07500058355952567 0.11987747994737093 0.40272363437565056 0.6076159396393154 0.8727415902508452 1.0360182716840818 1.0658023061854325 1.2883542103820669
