4.899076e+00, 5.887994e+00, 2.775704e+00, 7.493175e+00
4.901519e+00, 6.639037e+00, 2.570090e+00, 8.030306e+00
5.068914e+00, 6.388826e+00, 2.538047e+00, 8.005390e+00
5.067378e+00, 6.092455e+00, 2.771797e+00, 8.055277e+00
4.973705e+00, 6.050375e+00, 2.221419e+00, 8.061728e+00
5.057792e+00, 5.651171e+00, 2.070382e+00, 8.381031e+00
5.030504e+00, 5.477777e+00, 2.318133e+00, 8.592267e+00
5.036064e+00, 5.255398e+00, 2.245599e+00, 8.405251e+00
5.030308e+00, 4.916094e+00, 1.926468e+00, 7.951380e+00
5.010804e+00, 4.979862e+00, 1.931220e+00, 7.670492e+00
5.021178e+00, 4.990800e+00, 2.164008e+00, 7.693288e+00
5.013271e+00, 4.863624e+00, 2.133089e+00, 7.357968e+00
5.024524e+00, 4.911505e+00, 2.372415e+00, 7.310864e+00
5.046365e+00, 4.754988e+00, 2.392154e+00, 7.333091e+00
5.005463e+00, 4.667264e+00, 2.626758e+00, 7.035112e+00
5.002643e+00, 4.805453e+00, 2.594200e+00, 7.028066e+00
5.018674e+00, 4.798765e+00, 2.514941e+00, 7.024935e+00
5.041381e+00, 4.834072e+00, 2.610971e+00, 6.961160e+00
5.011714e+00, 4.915382e+00, 2.605553e+00, 6.909744e+00
5.038143e+00, 4.946487e+00, 2.627052e+00, 6.845250e+00
5.034927e+00, 4.828752e+00, 2.773332e+00, 6.783675e+00
5.053104e+00, 4.712924e+00, 2.848868e+00, 6.747012e+00
5.044139e+00, 4.780619e+00, 2.958695e+00, 6.660629e+00
5.057794e+00, 4.888088e+00, 2.980574e+00, 6.747743e+00
5.081162e+00, 4.953863e+00, 2.962736e+00, 6.633538e+00
5.057300e+00, 5.022739e+00, 2.915669e+00, 6.636348e+00
5.037920e+00, 4.911003e+00, 2.817218e+00, 6.724106e+00
5.067852e+00, 4.844949e+00, 2.896008e+00, 6.703873e+00
5.084818e+00, 4.786181e+00, 3.042298e+00, 6.600223e+00
5.045552e+00, 4.773078e+00, 2.906281e+00, 6.634052e+00
